Date/Time,weighted_average
 07/18  11:33:00,24.025051460116828
 07/18  11:34:00,23.97841085828381
 07/18  11:35:00,23.736377591288434
 07/18  11:36:00,23.861986763430913
 07/18  11:37:00,24.099197710776618
 07/18  11:38:00,23.816586270583343
 07/18  11:39:00,23.77720997672292
 07/18  11:40:00,24.07259962621726
 07/18  11:41:00,23.910635003537205
 07/18  11:42:00,23.70008861535689
 07/18  11:43:00,23.8690425413023
 07/18  11:44:00,24.02225605845333
 07/18  11:45:00,23.77989450540328
 07/18  11:46:00,23.816329836612272
 07/18  11:47:00,24.112864010897038
 07/18  11:48:00,23.87069625051976
 07/18  11:49:00,23.713192134343622
 07/18  11:50:00,23.92809242254824
 07/18  11:51:00,23.95013032525601
 07/18  11:52:00,23.718204171925912
 07/18  11:53:00,23.81600141589741
 07/18  11:54:00,24.07510057147024
 07/18  11:55:00,23.78853479271497
 07/18  11:56:00,23.711360223110407
 07/18  11:57:00,23.98763912913727
 07/18  11:58:00,23.844942272289583
 07/18  11:59:00,23.624333055104945
 07/18  12:00:00,23.778130863027172
 07/18  12:01:00,23.922977596537407
 07/18  12:02:00,23.63639399564604
 07/18  12:03:00,23.64292288204953
 07/18  12:04:00,23.94164926687254
 07/18  12:05:00,23.694518450987275
 07/18  12:06:00,23.508911901338656
 07/18  12:07:00,23.726739497441418
 07/18  12:08:00,23.74460523056993
 07/18  12:09:00,23.482245158087732
 07/18  12:10:00,23.57936560569229
 07/18  12:11:00,23.868095386564697
 07/18  12:12:00,23.544476380560912
 07/18  12:13:00,23.431929248103565
 07/18  12:14:00,23.716361440183448
 07/18  12:15:00,23.592557302416964
 07/18  12:16:00,23.367235527546896
 07/18  12:17:00,23.527296715509113
 07/18  12:18:00,23.74325008179547
 07/18  12:19:00,23.471812644598405
 07/18  12:20:00,23.441857019931593
 07/18  12:21:00,23.73561212330481
 07/18  12:22:00,23.56720234652141
 07/18  12:23:00,23.355220546089683
 07/18  12:24:00,23.51938588116494
 07/18  12:25:00,23.618630222586706
 07/18  12:26:00,23.352895950381043
 07/18  12:27:00,23.384290958991613
 07/18  12:28:00,23.68084063119303
 07/18  12:29:00,23.453989958233585
 07/18  12:30:00,23.312545597886047
 07/18  12:31:00,23.540392820323085
 07/18  12:32:00,23.555841679652147
 07/18  12:33:00,23.35146758982245
 07/18  12:34:00,23.45864028562425
 07/18  12:35:00,23.72525411522279
 07/18  12:36:00,23.48561120464605
 07/18  12:37:00,23.406458593431157
 07/18  12:38:00,23.666546247660282
 07/18  12:39:00,23.575050821882037
 07/18  12:40:00,23.395322568906142
 07/18  12:41:00,23.539916477359128
 07/18  12:42:00,23.737394375759408
 07/18  12:43:00,23.526165624602225
 07/18  12:44:00,23.508019146498167
 07/18  12:45:00,23.798139953719737
 07/18  12:46:00,23.698937435092834
 07/18  12:47:00,23.566071584652004
 07/18  12:48:00,23.73775479741754
 07/18  12:49:00,23.906750865132995
 07/18  12:50:00,23.739326684561025
 07/18  12:51:00,23.77117808895564
 07/18  12:52:00,24.05418860772239
 07/18  12:53:00,23.932987255764548
 07/18  12:54:00,23.816676460036103
 07/18  12:55:00,23.998287718400668
 07/18  12:56:00,24.097950272567868
 07/18  12:57:00,23.934752644546414
 07/18  12:58:00,23.983095101892978
 07/18  12:59:00,24.19770878202673
 07/18  13:00:00,24.032437428852237
 07/18  13:01:00,23.93781223169162
 07/18  13:02:00,24.14612573298583
 07/18  13:03:00,24.099087709226755
 07/18  13:04:00,23.90837988451542
 07/18  13:05:00,23.989846702135853
 07/18  13:06:00,24.132272029483428
 07/18  13:07:00,23.936891847674687
 07/18  13:08:00,23.88834961198176
 07/18  13:09:00,24.114664481193053
 07/18  13:10:00,23.97457196046541
 07/18  13:11:00,23.784368384087927
 07/18  13:12:00,23.92332730227603
 07/18  13:13:00,23.99012054653942
 07/18  13:14:00,23.790759660598415
 07/18  13:15:00,23.812826519882158
 07/18  13:16:00,24.029644017372306
 07/18  13:17:00,23.86503575653332
 07/18  13:18:00,23.75114768094804
 07/18  13:19:00,23.959260753476432
 07/18  13:20:00,23.884124698555702
 07/18  13:21:00,23.670710639725108
 07/18  13:22:00,23.767678389953954
 07/18  13:23:00,23.93494345679167
 07/18  13:24:00,23.787428975579807
 07/18  13:25:00,23.769781726660444
 07/18  13:26:00,24.02863127233831
 07/18  13:27:00,23.893033471128092
 07/18  13:28:00,23.731491592472665
 07/18  13:29:00,23.874668421392983
 07/18  13:30:00,23.906879813313065
 07/18  13:31:00,23.746126213300457
 07/18  13:32:00,23.772572473815057
 07/18  13:33:00,23.981980111197984
 07/18  13:34:00,23.795220867971317
 07/18  13:35:00,23.692878787557262
 07/18  13:36:00,23.90774215814516
 07/18  13:37:00,23.785147063698673
 07/18  13:38:00,23.651015696316012
 07/18  13:39:00,23.755173217663238
 07/18  13:40:00,23.89057077643841
 07/18  13:41:00,23.771253117104536
 07/18  13:42:00,23.75832536221149
 07/18  13:43:00,24.013844772605598
 07/18  13:44:00,23.805169991611116
 07/18  13:45:00,23.67641895047284
 07/18  13:46:00,23.823256610302746
 07/18  13:47:00,23.863731736072953
 07/18  13:48:00,23.748420156647278
 07/18  13:49:00,23.772328666703594
 07/18  13:50:00,23.99176209389915
 07/18  13:51:00,23.814424796382436
 07/18  13:52:00,23.728352972199296
 07/18  13:53:00,23.923552892530214
 07/18  13:54:00,23.833330703636594
 07/18  13:55:00,23.72407450633488
 07/18  13:56:00,23.805726920258223
 07/18  13:57:00,23.95713827028972
 07/18  13:58:00,23.83057118243691
 07/18  13:59:00,23.8087593497146
 07/18  14:00:00,24.048087475421873
 07/18  14:01:00,23.82797834810352
 07/18  14:02:00,23.717409420652825
 07/18  14:03:00,23.844005269479297
 07/18  14:04:00,23.90766380337228
 07/18  14:05:00,23.817320004029856
 07/18  14:06:00,23.828315996513634
 07/18  14:07:00,24.047431700854908
 07/18  14:08:00,23.844737778124617
 07/18  14:09:00,23.765086271366396
 07/18  14:10:00,23.924753441060158
 07/18  14:11:00,23.88482372051568
 07/18  14:12:00,23.79326067629348
 07/18  14:13:00,23.834766066554664
 07/18  14:14:00,23.997003435452697
 07/18  14:15:00,23.836466124886414
 07/18  14:16:00,23.829561109873627
 07/18  14:17:00,24.051262230047517
 07/18  14:18:00,23.86819044675124
 07/18  14:19:00,23.78350092619816
 07/18  14:20:00,23.883897290728804
 07/18  14:21:00,23.957253583732882
 07/18  14:22:00,23.847341665708683
 07/18  14:23:00,23.811143358623372
 07/18  14:24:00,23.969233706273766
 07/18  14:25:00,23.74669733604142
 07/18  14:26:00,23.67302055259877
 07/18  14:27:00,23.79274859769384
 07/18  14:28:00,23.768047064526986
 07/18  14:29:00,23.700636066813328
 07/18  14:30:00,23.713530155293135
 07/18  14:31:00,23.891134682380603
 07/18  14:32:00,23.742941755004598
 07/18  14:33:00,23.71432139951109
 07/18  14:34:00,23.868886373760823
 07/18  14:35:00,23.80378703700271
 07/18  14:36:00,23.74644859006386
 07/18  14:37:00,23.782705803908012
 07/18  14:38:00,23.899496456735605
 07/18  14:39:00,23.782588270692056
 07/18  14:40:00,23.76888164526
 07/18  14:41:00,23.943929022612505
 07/18  14:42:00,23.783162334490243
 07/18  14:43:00,23.72892514163577
 07/18  14:44:00,23.81015876453713
 07/18  14:45:00,23.883468987147552
 07/18  14:46:00,23.82708427533446
 07/18  14:47:00,23.815672172731194
 07/18  14:48:00,23.993908336072284
 07/18  14:49:00,23.84306863708105
 07/18  14:50:00,23.810388044112738
 07/18  14:51:00,23.923577464691366
 07/18  14:52:00,23.946546245419544
 07/18  14:53:00,23.91037449559573
 07/18  14:54:00,23.90645410514143
 07/18  14:55:00,24.03668963692927
 07/18  14:56:00,23.89708014997945
 07/18  14:57:00,23.878149942825686
 07/18  14:58:00,24.00932441671336
 07/18  14:59:00,23.92813718988575
 07/18  15:00:00,23.881263356905993
 07/18  15:01:00,23.903286214491875
 07/18  15:02:00,24.002549511530937
 07/18  15:03:00,23.89241170475926
 07/18  15:04:00,23.876024172642584
 07/18  15:05:00,24.036446412306493
 07/18  15:06:00,23.882249030797524
 07/18  15:07:00,23.820905545447385
 07/18  15:08:00,23.880863543090136
 07/18  15:09:00,23.942823599384038
 07/18  15:10:00,23.871438487486135
 07/18  15:11:00,23.840372028363117
 07/18  15:12:00,24.004109168199037
 07/18  15:13:00,23.816625184208597
 07/18  15:14:00,23.752226057097065
 07/18  15:15:00,23.85372098131048
 07/18  15:16:00,23.856950494195083
 07/18  15:17:00,23.819466507865208
 07/18  15:18:00,23.814402987961845
 07/18  15:19:00,23.95354988492254
 07/18  15:20:00,23.811795516028152
 07/18  15:21:00,23.794016667098813
 07/18  15:22:00,23.929742241097806
 07/18  15:23:00,23.836471537691857
 07/18  15:24:00,23.7999125329681
 07/18  15:25:00,23.827676831251708
 07/18  15:26:00,23.912794795125233
 07/18  15:27:00,23.816203686240176
 07/18  15:28:00,23.82855473371382
 07/18  15:29:00,24.00446102010203
 07/18  15:30:00,23.84523183462117
 07/18  15:31:00,23.808094973396404
 07/18  15:32:00,23.87755725246916
 07/18  15:33:00,23.93318588090456
 07/18  15:34:00,23.881837698863556
 07/18  15:35:00,23.858258626961163
 07/18  15:36:00,24.016173985104576
 07/18  15:37:00,23.8468825513665
 07/18  15:38:00,23.79916944635085
 07/18  15:39:00,23.900571638287207
 07/18  15:40:00,23.889530277791224
 07/18  15:41:00,23.849655049862506
 07/18  15:42:00,23.844124253953197
 07/18  15:43:00,23.976305280101066
 07/18  15:44:00,23.846581451817222
 07/18  15:45:00,23.84026909419758
 07/18  15:46:00,23.98318263435366
 07/18  15:47:00,23.87323514696444
 07/18  15:48:00,23.842866296307125
 07/18  15:49:00,23.877676052100576
 07/18  15:50:00,23.94349381288371
 07/18  15:51:00,23.85520575217218
 07/18  15:52:00,23.865956460773607
 07/18  15:53:00,24.03126818959061
 07/18  15:54:00,23.851475673658335
 07/18  15:55:00,23.822910909507893
 07/18  15:56:00,23.901415995263207
 07/18  15:57:00,23.920546953431504
 07/18  15:58:00,23.87431371084537
 07/18  15:59:00,23.855804138536065
 07/18  16:00:00,24.00458098952443
 07/18  16:01:00,23.844045334435442
 07/18  16:02:00,23.82757744929233
 07/18  16:03:00,23.9235574838095
 07/18  16:04:00,23.824582694342475
 07/18  16:05:00,23.769082083252755
 07/18  16:06:00,23.754545890696345
 07/18  16:07:00,23.810016749578043
 07/18  16:08:00,23.679061150083886
 07/18  16:09:00,23.695820445750165
 07/18  16:10:00,23.84215734317388
 07/18  16:11:00,23.657856030937104
 07/18  16:12:00,23.64040382542196
 07/18  16:13:00,23.69430614444652
 07/18  16:14:00,23.720501171423578
 07/18  16:15:00,23.653890450352442
 07/18  16:16:00,23.67788948606669
 07/18  16:17:00,23.838068925781997
 07/18  16:18:00,23.670631490352303
 07/18  16:19:00,23.645094952821427
 07/18  16:20:00,23.71905794531729
 07/18  16:21:00,23.732792937206312
 07/18  16:22:00,23.69900557569587
 07/18  16:23:00,23.679982676697854
 07/18  16:24:00,23.814383772126643
 07/18  16:25:00,23.683579807994715
 07/18  16:26:00,23.687834618749672
 07/18  16:27:00,23.810652619749153
 07/18  16:28:00,23.75440193154926
 07/18  16:29:00,23.74012313106613
 07/18  16:30:00,23.754038060305767
 07/18  16:31:00,23.837085342874598
 07/18  16:32:00,23.73832173216035
 07/18  16:33:00,23.759060864960443
 07/18  16:34:00,23.89552178175128
 07/18  16:35:00,23.759671324058626
 07/18  16:36:00,23.74541423288624
 07/18  16:37:00,23.79024057267495
 07/18  16:38:00,23.811980399220623
 07/18  16:39:00,23.750499103333357
 07/18  16:40:00,23.762273040242537
 07/18  16:41:00,23.89664356539703
 07/18  16:42:00,23.736807439456967
 07/18  16:43:00,23.713507518171394
 07/18  16:44:00,23.785014520173185
 07/18  16:45:00,23.76523387735736
 07/18  16:46:00,23.735545600740892
 07/18  16:47:00,23.72295487184207
 07/18  16:48:00,23.83545860865225
 07/18  16:49:00,23.711196378404352
 07/18  16:50:00,23.70789724347673
 07/18  16:51:00,23.819113751976502
 07/18  16:52:00,23.76249220476055
 07/18  16:53:00,23.74131574043203
 07/18  16:54:00,23.746526796955028
 07/18  16:55:00,23.82571029111668
 07/18  16:56:00,23.728769438390348
 07/18  16:57:00,23.732217103609003
 07/18  16:58:00,23.853732647829055
 07/18  16:59:00,23.74313871230708
 07/18  17:00:00,23.73161698185451
 07/18  17:01:00,23.765731735589565
 07/18  17:02:00,23.798766418591754
 07/18  17:03:00,23.73111833784147
 07/18  17:04:00,23.717427405905003
 07/18  17:05:00,23.82880354973887
 07/18  17:06:00,23.676141416871722
 07/18  17:07:00,23.662808143183202
 07/18  17:08:00,23.739296307931017
 07/18  17:09:00,23.704042202936538
 07/18  17:10:00,23.674092541500464
 07/18  17:11:00,23.664949451985873
 07/18  17:12:00,23.759938520167367
 07/18  17:13:00,23.641264551868822
 07/18  17:14:00,23.637725898609425
 07/18  17:15:00,23.742937583555015
 07/18  17:16:00,23.689492075066916
 07/18  17:17:00,23.670237433048506
 07/18  17:18:00,23.67755307499642
 07/18  17:19:00,23.75048703916175
 07/18  17:20:00,23.66006754212942
 07/18  17:21:00,23.673434838906143
 07/18  17:22:00,23.7864280921496
 07/18  17:23:00,23.681273902083177
 07/18  17:24:00,23.66538697291763
 07/18  17:25:00,23.701521439815924
 07/18  17:26:00,23.718778584862417
 07/18  17:27:00,23.65298783350318
 07/18  17:28:00,23.6476585572746
 07/18  17:29:00,23.760040316522403
 07/18  17:30:00,23.62880682045837
 07/18  17:31:00,23.62007704146143
 07/18  17:32:00,23.69742337804186
 07/18  17:33:00,23.670450550136408
 07/18  17:34:00,23.64622089062988
 07/18  17:35:00,23.648147237233307
 07/18  17:36:00,23.745435467254342
 07/18  17:37:00,23.637054014160405
 07/18  17:38:00,23.63299485105183
 07/18  17:39:00,23.731126468978704
 07/18  17:40:00,23.692212087329683
 07/18  17:41:00,23.675503075239348
 07/18  17:42:00,23.68929882877268
 07/18  17:43:00,23.763547853978288
 07/18  17:44:00,23.67266354486392
 07/18  17:45:00,23.674933950430287
 07/18  17:46:00,23.776519622890522
 07/18  17:47:00,23.708086085558232
 07/18  17:48:00,23.704061574036547
 07/18  17:49:00,23.74772823973535
 07/18  17:50:00,23.778285774627907
 07/18  17:51:00,23.709291465408814
 07/18  17:52:00,23.71620434411622
 07/18  17:53:00,23.802989008385037
 07/18  17:54:00,23.682180108276526
 07/18  17:55:00,23.681441625038467
 07/18  17:56:00,23.758745376153765
 07/18  17:57:00,23.731587519135445
 07/18  17:58:00,23.704567439922922
 07/18  17:59:00,23.706928495717072
 07/18  18:00:00,23.78495953151909
 07/18  18:01:00,23.67002541781732
 07/18  18:02:00,23.752495495336383
 07/18  18:03:00,23.95423826276999
 07/18  18:04:00,24.22861532876387
 07/18  18:05:00,24.49007522095136
 07/18  18:06:00,24.72361051539048
 07/18  18:07:00,24.92585964852008
 07/18  18:08:00,25.10082934657686
 07/18  18:09:00,25.25378170682093
 07/18  18:10:00,25.388098777511708
 07/18  18:11:00,25.50626812840613
 07/18  18:12:00,25.61049638190764
 07/18  18:13:00,25.702805391482848
 07/18  18:14:00,25.78514449105891
 07/18  18:15:00,25.85919266126819
 07/18  18:16:00,25.926243485444967
 07/18  18:17:00,25.987222281588856
 07/18  18:18:00,26.042801033952973
 07/18  18:19:00,26.0936090734569
 07/18  18:20:00,26.140261328483305
 07/18  18:21:00,26.183334554727022
 07/18  18:22:00,26.223248915387035
 07/18  18:23:00,26.260197997370042
 07/18  18:24:00,26.29438289068389
 07/18  18:25:00,26.326099168845253
 07/18  18:26:00,26.355521945132683
 07/18  18:27:00,26.38279819080975
 07/18  18:28:00,26.404195985719863
 07/18  18:29:00,26.423047430171522
 07/18  18:30:00,26.443576429264596
 07/18  18:31:00,26.45956962235902
 07/18  18:32:00,26.47231795255947
 07/18  18:33:00,26.489242793456604
 07/18  18:34:00,26.50521312488632
 07/18  18:35:00,26.51443613581572
 07/18  18:36:00,26.528041336620618
 07/18  18:37:00,26.544839450995468
 07/18  18:38:00,26.55033034258907
 07/18  18:39:00,26.55807222543974
 07/18  18:40:00,26.5713018732946
 07/18  18:41:00,26.576992021794666
 07/18  18:42:00,26.577308859077323
 07/18  18:43:00,26.57257411501248
 07/18  18:44:00,26.56296502191956
 07/18  18:45:00,26.555518180708333
 07/18  18:46:00,26.550117691807344
 07/18  18:47:00,26.541091583101213
 07/18  18:48:00,26.535586877178083
 07/18  18:49:00,26.53581368656276
 07/18  18:50:00,26.529744132533658
 07/18  18:51:00,26.524430352054228
 07/18  18:52:00,26.52871953613178
 07/18  18:53:00,26.525970791352403
 07/18  18:54:00,26.51760854189162
 07/18  18:55:00,26.520322533138966
 07/18  18:56:00,26.526285326878742
 07/18  18:57:00,26.51740280314223
 07/18  18:58:00,26.518485890574308
 07/18  18:59:00,26.528000095987345
 07/18  19:00:00,26.52020244150092
 07/18  19:01:00,26.511136267273976
 07/18  19:02:00,26.504704141744888
 07/18  19:03:00,26.500487764973872
 07/18  19:04:00,26.496431494153576
 07/18  19:05:00,26.485700402374473
 07/18  19:06:00,26.478724065703663
 07/18  19:07:00,26.476197761379513
 07/18  19:08:00,26.471420595677735
 07/18  19:09:00,26.46742144131917
 07/18  19:10:00,26.46635592914318
 07/18  19:11:00,26.466981622248802
 07/18  19:12:00,26.4680749846929
 07/18  19:13:00,26.469086763389917
 07/18  19:14:00,26.467695508636524
 07/18  19:15:00,26.461391861764213
 07/18  19:16:00,26.45731045313234
 07/18  19:17:00,26.455782758455836
 07/18  19:18:00,26.450034193023022
 07/18  19:19:00,26.448347968167578
 07/18  19:20:00,26.449942180241266
 07/18  19:21:00,26.452721533557664
 07/18  19:22:00,26.455484027978432
 07/18  19:23:00,26.457867156848646
 07/18  19:24:00,26.459883209955855
 07/18  19:25:00,26.46162496464442
 07/18  19:26:00,26.463162370184378
 07/18  19:27:00,26.464534341766736
 07/18  19:28:00,26.465762928598085
 07/18  19:29:00,26.46621754181605
 07/18  19:30:00,26.460437703076995
 07/18  19:31:00,26.45558097979989
 07/18  19:32:00,26.454842375580192
 07/18  19:33:00,26.451452203167293
 07/18  19:34:00,26.44907008930847
 07/18  19:35:00,26.44974147650018
 07/18  19:36:00,26.45204391834125
 07/18  19:37:00,26.454668398638077
 07/18  19:38:00,26.45704799639233
 07/18  19:39:00,26.459080077138218
 07/18  19:40:00,26.460821234039482
 07/18  19:41:00,26.46234050110145
 07/18  19:42:00,26.46368245513612
 07/18  19:43:00,26.459950978590673
 07/18  19:44:00,26.455669309898543
 07/18  19:45:00,26.453995452767785
 07/18  19:46:00,26.453375736445842
 07/18  19:47:00,26.45153216454994
 07/18  19:48:00,26.450909556769425
 07/18  19:49:00,26.45124180374742
 07/18  19:50:00,26.45188263977535
 07/18  19:51:00,26.452466621237612
 07/18  19:52:00,26.45288813321559
 07/18  19:53:00,26.45315632244312
 07/18  19:54:00,26.4533040855685
 07/18  19:55:00,26.45335681528191
 07/18  19:56:00,26.447518869411148
 07/18  19:57:00,26.441716135821434
 07/18  19:58:00,26.43872190551065
 07/18  19:59:00,26.43788430725045
 07/18  20:00:00,26.43618488598357
 07/18  20:01:00,26.436063229540185
 07/18  20:02:00,26.437034805700563
 07/18  20:03:00,26.438320009021105
 07/18  20:04:00,26.43951281643864
 07/18  20:05:00,26.440508168441305
 07/18  20:06:00,26.44132455750955
 07/18  20:07:00,26.43914849309158
 07/18  20:08:00,26.43447387823561
 07/18  20:09:00,26.43243525547309
 07/18  20:10:00,26.43281642650744
 07/18  20:11:00,26.432873188089623
 07/18  20:12:00,26.43358077676389
 07/18  20:13:00,26.434680239987546
 07/18  20:14:00,26.435823318047433
 07/18  20:15:00,26.436841865411292
 07/18  20:16:00,26.43770205278246
 07/18  20:17:00,26.438422009164913
 07/18  20:18:00,26.43902690890327
 07/18  20:19:00,26.435666065293063
 07/18  20:20:00,26.430116572268865
 07/18  20:21:00,26.427120673389826
 07/18  20:22:00,26.42521723577764
 07/18  20:23:00,26.422584481368165
 07/18  20:24:00,26.422405285892822
 07/18  20:25:00,26.423588325443898
 07/18  20:26:00,26.425334886038105
 07/18  20:27:00,26.427072229113218
 07/18  20:28:00,26.42859176149612
 07/18  20:29:00,26.42987876181281
 07/18  20:30:00,26.430973856813143
 07/18  20:31:00,26.431915322403242
 07/18  20:32:00,26.426800463092405
 07/18  20:33:00,26.421346043348475
 07/18  20:34:00,26.419914989540782
 07/18  20:35:00,26.421045954712497
 07/18  20:36:00,26.420593176298233
 07/18  20:37:00,26.42109284708384
 07/18  20:38:00,26.422400132041044
 07/18  20:39:00,26.423943153346297
 07/18  20:40:00,26.425387542386485
 07/18  20:41:00,26.42663567760183
 07/18  20:42:00,26.427697720049967
 07/18  20:43:00,26.428607502529555
 07/18  20:44:00,26.428315481588463
 07/18  20:45:00,26.422772367240597
 07/18  20:46:00,26.417915923840283
 07/18  20:47:00,26.416902553043055
 07/18  20:48:00,26.414966849282123
 07/18  20:49:00,26.415054793146815
 07/18  20:50:00,26.416094988279184
 07/18  20:51:00,26.417708303586593
 07/18  20:52:00,26.41940139752931
 07/18  20:53:00,26.420935870715535
 07/18  20:54:00,26.422261750399418
 07/18  20:55:00,26.423402144084815
 07/18  20:56:00,26.424390677555618
 07/18  20:57:00,26.41893052496966
 07/18  20:58:00,26.413217147299402
 07/18  20:59:00,26.41173941474385
 07/18  21:00:00,26.41244575527015
 07/18  21:01:00,26.410797969404626
 07/18  21:02:00,26.4088433771204
 07/18  21:03:00,26.407163691113798
 07/18  21:04:00,26.405752010596245
 07/18  21:05:00,26.404494636626453
 07/18  21:06:00,26.403319310894116
 07/18  21:07:00,26.402201497021135
 07/18  21:08:00,26.401140784261763
 07/18  21:09:00,26.400143627486013
 07/18  21:10:00,26.39921636136016
 07/18  21:11:00,26.3983638412434
 07/18  21:12:00,26.397589734799247
 07/18  21:13:00,26.396896875167702
 07/18  21:14:00,26.39628833091071
 07/18  21:15:00,26.395766629290307
 07/18  21:16:00,26.39533223922276
 07/18  21:17:00,26.39498459143517
 07/18  21:18:00,26.394722720420297
 07/18  21:19:00,26.39454412884301
 07/18  21:20:00,26.394447474116657
 07/18  21:21:00,26.394431218351734
 07/18  21:22:00,26.394499630261212
 07/18  21:23:00,26.394645343826696
 07/18  21:24:00,26.394861287039117
 07/18  21:25:00,26.395142207637665
 07/18  21:26:00,26.395485752291954
 07/18  21:27:00,26.395890013264705
 07/18  21:28:00,26.396352259894176
 07/18  21:29:00,26.39686871617894
 07/18  21:30:00,26.39743541581864
 07/18  21:31:00,26.398048537192764
 07/18  21:32:00,26.398706080028614
 07/18  21:33:00,26.399406226438234
 07/18  21:34:00,26.400146386660577
 07/18  21:35:00,26.400923515128042
 07/18  21:36:00,26.401734515934
 07/18  21:37:00,26.402576453097574
 07/18  21:38:00,26.40344802835947
 07/18  21:39:00,26.40434812172052
 07/18  21:40:00,26.405274936775648
 07/18  21:41:00,26.40622627869593
 07/18  21:42:00,26.407199908561367
 07/18  21:43:00,26.408193724979228
 07/18  21:44:00,26.40920703617922
 07/18  21:45:00,26.41023929863682
 07/18  21:46:00,26.411289373934654
 07/18  21:47:00,26.41235576991883
 07/18  21:48:00,26.413436947862174
 07/18  21:49:00,26.41453148228566
 07/18  21:50:00,26.415639150528072
 07/18  21:51:00,26.41675986391001
 07/18  21:52:00,26.4178930371141
 07/18  21:53:00,26.419037807388722
 07/18  21:54:00,26.42019331617443
 07/18  21:55:00,26.421358878413802
 07/18  21:56:00,26.422534975372056
 07/18  21:57:00,26.423722475905393
 07/18  21:58:00,26.424922356251656
 07/18  21:59:00,26.42613592957841
 07/18  22:00:00,26.42737727225365
 07/18  22:01:00,26.428106237787468
 07/18  22:02:00,26.428416926301846
 07/18  22:03:00,26.428540937791887
 07/18  22:04:00,26.428618870461587
 07/18  22:05:00,26.428700979974273
 07/18  22:06:00,26.42879358735641
 07/18  22:07:00,26.428893679053672
 07/18  22:08:00,26.42899772602569
 07/18  22:09:00,26.42910477134365
 07/18  22:10:00,26.429215296016544
 07/18  22:11:00,26.429329777879605
 07/18  22:12:00,26.42944832455788
 07/18  22:13:00,26.42957075717328
 07/18  22:14:00,26.429697211377025
 07/18  22:15:00,26.42982777195347
 07/18  22:16:00,26.429962232064312
 07/18  22:17:00,26.430100193273557
 07/18  22:18:00,26.43024118838289
 07/18  22:19:00,26.43038475091794
 07/18  22:20:00,26.430530810947726
 07/18  22:21:00,26.430679320359822
 07/18  22:22:00,26.430830024168785
 07/18  22:23:00,26.430982532734557
 07/18  22:24:00,26.431136417261744
 07/18  22:25:00,26.431291264875
 07/18  22:26:00,26.43144697727803
 07/18  22:27:00,26.43160348397289
 07/18  22:28:00,26.431760566191272
 07/18  22:29:00,26.43191791113115
 07/18  22:30:00,26.432061165971955
 07/18  22:31:00,26.43220422854959
 07/18  22:32:00,26.432349729068456
 07/18  22:33:00,26.432496943293792
 07/18  22:34:00,26.432644650672273
 07/18  22:35:00,26.432792030557128
 07/18  22:36:00,26.432938630342424
 07/18  22:37:00,26.43308417569436
 07/18  22:38:00,26.433228606714493
 07/18  22:39:00,26.433371876706943
 07/18  22:40:00,26.4335138490446
 07/18  22:41:00,26.433654334520387
 07/18  22:42:00,26.43379313306274
 07/18  22:43:00,26.433930059424668
 07/18  22:44:00,26.43406504998004
 07/18  22:45:00,26.434198058745697
 07/18  22:46:00,26.434328990556104
 07/18  22:47:00,26.434457721939715
 07/18  22:48:00,26.43458412389201
 07/18  22:49:00,26.434708078234653
 07/18  22:50:00,26.43482954008531
 07/18  22:51:00,26.434948476962784
 07/18  22:52:00,26.43506482788891
 07/18  22:53:00,26.435178516931717
 07/18  22:54:00,26.4352894654867
 07/18  22:55:00,26.43539760301746
 07/18  22:56:00,26.43550289275479
 07/18  22:57:00,26.43560530677989
 07/18  22:58:00,26.435704806699253
 07/18  22:59:00,26.43580135085202
 07/18  23:00:00,26.43588011971242
 07/18  23:01:00,26.43603697058565
 07/18  23:02:00,26.436251883244797
 07/18  23:03:00,26.43648592706366
 07/18  23:04:00,26.436717020518174
 07/18  23:05:00,26.436938159989495
 07/18  23:06:00,26.437149021675847
 07/18  23:07:00,26.437350782681136
 07/18  23:08:00,26.43754410746624
 07/18  23:09:00,26.43772919699587
 07/18  23:10:00,26.437906162500862
 07/18  23:11:00,26.438075165695636
 07/18  23:12:00,26.43823641688183
 07/18  23:13:00,26.438390149861736
 07/18  23:14:00,26.438536368205664
 07/18  23:15:00,26.43867505895709
 07/18  23:16:00,26.438806336063585
 07/18  23:17:00,26.43893040633388
 07/18  23:18:00,26.43904750429685
 07/18  23:19:00,26.43915786133528
 07/18  23:20:00,26.439261477271213
 07/18  23:21:00,26.439358329973942
 07/18  23:22:00,26.43944851267771
 07/18  23:23:00,26.43953220319595
 07/18  23:24:00,26.43960960385036
 07/18  23:25:00,26.43968091317428
 07/18  23:26:00,26.439746105046183
 07/18  23:27:00,26.43980513342787
 07/18  23:28:00,26.439858064981166
 07/18  23:29:00,26.439905048787416
 07/18  23:30:00,26.439946258369982
 07/18  23:31:00,26.439981864398458
 07/18  23:32:00,26.44001181758079
 07/18  23:33:00,26.440036050861348
 07/18  23:34:00,26.44005460929282
 07/18  23:35:00,26.4400676197641
 07/18  23:36:00,26.440075234089782
 07/18  23:37:00,26.440077602187024
 07/18  23:38:00,26.44007465716066
 07/18  23:39:00,26.440066316104865
 07/18  23:40:00,26.4400526083277
 07/18  23:41:00,26.440033645075374
 07/18  23:42:00,26.440009563289546
 07/18  23:43:00,26.439980499007724
 07/18  23:44:00,26.439946373738923
 07/18  23:45:00,26.439907094345706
 07/18  23:46:00,26.439862680068067
 07/18  23:47:00,26.43981323212485
 07/18  23:48:00,26.43975887787169
