Date/Time,qint_lump
 07/13  16:24:00,1378.3982942072864
 07/13  16:25:00,1382.5793072274803
 07/13  16:26:00,1376.2970023774678
 07/13  16:27:00,1372.138614877153
 07/13  16:28:00,1379.1486241991674
 07/13  16:29:00,1376.588871685918
 07/13  16:30:00,1366.8860503204578
 07/13  16:31:00,1373.8049483155748
 07/13  16:32:00,1376.7326565206167
 07/13  16:33:00,1369.4506102666799
 07/13  16:34:00,1367.417791515795
 07/13  16:35:00,1373.46700753182
 07/13  16:36:00,1369.2202573442755
 07/13  16:37:00,1360.3705693481859
 07/13  16:38:00,1368.86111320492
 07/13  16:39:00,1369.7148459031544
 07/13  16:40:00,1361.0368326804705
 07/13  16:41:00,1312.9263875467248
 07/13  16:42:00,1316.9524786676907
 07/13  16:43:00,1311.7814569686866
 07/13  16:44:00,1305.1003747587347
 07/13  16:45:00,1310.9793325444432
 07/13  16:46:00,1309.9592217267307
 07/13  16:47:00,1301.5057670389954
 07/13  16:48:00,1304.5853703532741
 07/13  16:49:00,1307.7935537187063
 07/13  16:50:00,1302.2308457207616
 07/13  16:51:00,1297.4671890040272
 07/13  16:52:00,1303.2978520217687
 07/13  16:53:00,1301.9132308423823
 07/13  16:54:00,1293.808961461801
 07/13  16:55:00,1298.3316667184022
 07/13  16:56:00,1301.3230345848287
 07/13  16:57:00,1295.5021535083497
 07/13  16:58:00,1292.979736493636
 07/13  16:59:00,1298.6019799561448
 07/13  17:00:00,1296.20402779199
 07/13  17:01:00,1052.5218716984728
 07/13  17:02:00,1059.6476061362214
 07/13  17:03:00,1062.850066696824
 07/13  17:04:00,1058.2954942038373
 07/13  17:05:00,1060.8705168219678
 07/13  17:06:00,1066.976094315959
 07/13  17:07:00,1064.6977552581764
 07/13  17:08:00,1060.8548305002528
 07/13  17:09:00,1069.0549484007847
 07/13  17:10:00,1070.7568694634037
 07/13  17:11:00,1065.0403512528337
 07/13  17:12:00,1069.7818398780155
 07/13  17:13:00,1074.8799835752461
 07/13  17:14:00,1071.5006989847195
 07/13  17:15:00,1068.6490565269535
 07/13  17:16:00,1075.8815236137543
 07/13  17:17:00,1076.270540121746
 07/13  17:18:00,1070.3464658552077
 07/13  17:19:00,1076.1315027284381
 07/13  17:20:00,1080.5085420773135
 07/13  17:21:00,1076.6695732201997
 07/13  17:22:00,1075.9026230830168
 07/13  17:23:00,1082.790183219313
 07/13  17:24:00,1081.6260159513815
 07/13  17:25:00,1075.8400141290049
 07/13  17:26:00,1083.434575735545
 07/13  17:27:00,1086.3018326733597
 07/13  17:28:00,1081.3620063085987
 07/13  17:29:00,1082.8782832378415
 07/13  17:30:00,1088.2981619330258
 07/13  17:31:00,1085.5146813076701
 07/13  17:32:00,1080.8570635100398
 07/13  17:33:00,1088.3396584111838
 07/13  17:34:00,1089.6192822929943
 07/13  17:35:00,1083.9916098653753
 07/13  17:36:00,1086.9453261871065
 07/13  17:37:00,1091.1876532052968
 07/13  17:38:00,1087.7809441078011
 07/13  17:39:00,1084.3716889458071
 07/13  17:40:00,1090.5360842574453
 07/13  17:41:00,1365.0353860785767
 07/13  17:42:00,1369.6229110063
 07/13  17:43:00,1363.5097731436558
 07/13  17:44:00,1355.68482663131
 07/13  17:45:00,1361.6449350688024
 07/13  17:46:00,1357.3525840299226
 07/13  17:47:00,1344.816656894041
 07/13  17:48:00,1354.2495141430181
 07/13  17:49:00,1357.984173295032
 07/13  17:50:00,1351.569406821501
 07/13  17:51:00,1351.7838703000755
 07/13  17:52:00,1360.2195718224295
 07/13  17:53:00,1357.9176008159566
 07/13  17:54:00,1349.1635945661553
 07/13  17:55:00,1362.6709479101098
 07/13  17:56:00,1364.678486122233
 07/13  17:57:00,1355.729996901538
 07/13  17:58:00,1363.1428688737315
 07/13  17:59:00,1369.595749150301
 07/13  18:00:00,1365.410287620629
 07/13  18:01:00,1613.7793492492713
 07/13  18:02:00,1636.3925614941113
 07/13  18:03:00,1621.9995160488022
 07/13  18:04:00,1580.9665729708731
 07/13  18:05:00,1533.6673447708163
 07/13  18:06:00,1491.8291573015117
 07/13  18:07:00,1456.2967974315068
 07/13  18:08:00,1425.442003330984
 07/13  18:09:00,1398.5603203387639
 07/13  18:10:00,1375.4319405792842
 07/13  18:11:00,1355.8738109972849
 07/13  18:12:00,1339.5295797164151
 07/13  18:13:00,1325.9352098938705
 07/13  18:14:00,1314.618618628946
 07/13  18:15:00,1305.1496216313171
 07/13  18:16:00,1297.165903566711
 07/13  18:17:00,1290.377568235199
 07/13  18:18:00,1284.5524644898458
 07/13  18:19:00,1279.504922516011
 07/13  18:20:00,1275.0816271004326
 07/13  18:21:00,727.7167863871404
 07/13  18:22:00,727.3738618325896
 07/13  18:23:00,727.0483481649853
 07/13  18:24:00,726.6779112639018
 07/13  18:25:00,726.2541227090159
 07/13  18:26:00,725.7892016066008
 07/13  18:27:00,725.2959099582121
 07/13  18:28:00,724.7819773355797
 07/13  18:29:00,724.2512252895665
 07/13  18:30:00,723.7055848959293
 07/13  18:31:00,723.145004443876
 07/13  18:32:00,722.5701661725903
 07/13  18:33:00,721.9820855600155
 07/13  18:34:00,721.3814983124379
 07/13  18:35:00,720.7689162081538
 07/13  18:36:00,720.1446915132233
 07/13  18:37:00,719.5090683602333
 07/13  18:38:00,718.8623378200668
 07/13  18:39:00,718.2073561489614
 07/13  18:40:00,717.5435695822764
 07/13  18:41:00,675.2478611594819
 07/13  18:42:00,674.6131719388768
 07/13  18:43:00,673.9642150377442
 07/13  18:44:00,673.3013127331392
 07/13  18:45:00,672.624870389438
 07/13  18:46:00,671.9351232789684
 07/13  18:47:00,671.2322748787853
 07/13  18:48:00,670.5164847175242
 07/13  18:49:00,669.7878686745586
 07/13  18:50:00,669.046573247871
 07/13  18:51:00,668.2926708291179
 07/13  18:52:00,667.526249059005
 07/13  18:53:00,666.7474704573724
 07/13  18:54:00,665.956484019991
 07/13  18:55:00,665.1533540718723
 07/13  18:56:00,664.3382426019214
 07/13  18:57:00,663.5111911697035
 07/13  18:58:00,662.6724127493403
 07/13  18:59:00,661.82204882936
 07/13  19:00:00,660.9601593827026
 07/13  19:01:00,642.7002915096162
 07/13  19:02:00,642.274133129457
 07/13  19:03:00,641.8487051246286
 07/13  19:04:00,641.4222407299777
 07/13  19:05:00,640.994337726185
 07/13  19:06:00,640.5651605064239
 07/13  19:07:00,640.1349729943327
 07/13  19:08:00,639.7040272320511
 07/13  19:09:00,639.2725118949165
 07/13  19:10:00,638.8405512519317
 07/13  19:11:00,638.4082325085045
 07/13  19:12:00,637.9756255997476
 07/13  19:13:00,637.5427909455763
 07/13  19:14:00,637.1098201316252
 07/13  19:15:00,636.6767971430133
 07/13  19:16:00,636.2437748579304
 07/13  19:17:00,635.8107838919439
 07/13  19:18:00,635.3778443336794
 07/13  19:19:00,634.9449719797171
 07/13  19:20:00,634.5122196084732
 07/13  19:21:00,634.0796369138625
 07/13  19:22:00,633.6478203045026
 07/13  19:23:00,633.2166100030225
 07/13  19:24:00,632.7857037130261
 07/13  19:25:00,632.3549311192954
 07/13  19:26:00,631.9242806883449
 07/13  19:27:00,631.4937941954358
 07/13  19:28:00,631.0635000391037
 07/13  19:29:00,630.6334066183279
 07/13  19:30:00,630.2035120860106
 07/13  19:31:00,629.7735681229407
 07/13  19:32:00,629.3434295081163
 07/13  19:33:00,628.91306848031
 07/13  19:34:00,628.4824845163305
 07/13  19:35:00,628.0516335592998
 07/13  19:36:00,627.6204963234171
 07/13  19:37:00,627.1890738985854
 07/13  19:38:00,626.7573987904702
 07/13  19:39:00,626.3255110703667
 07/13  19:40:00,625.8934410370504
 07/13  19:41:00,625.4612085050425
 07/13  19:42:00,625.0288280673085
 07/13  19:43:00,624.5963130961759
 07/13  19:44:00,624.1648954884699
 07/13  19:45:00,623.7343729699131
 07/13  19:46:00,623.3090911693198
 07/13  19:47:00,622.8872420964839
 07/13  19:48:00,622.4661041972319
 07/13  19:49:00,622.0442396736746
 07/13  19:50:00,621.6213360634786
 07/13  19:51:00,621.1975343975283
 07/13  19:52:00,620.7730231838859
 07/13  19:53:00,620.3479304177617
 07/13  19:54:00,619.9223324280042
 07/13  19:55:00,619.4962804393203
 07/13  19:56:00,619.0698216162631
 07/13  19:57:00,618.6429995745431
 07/13  19:58:00,618.2158520548384
 07/13  19:59:00,617.7884112472027
 07/13  20:00:00,617.3608729915388
 07/13  20:01:00,617.4787543894513
 07/13  20:02:00,617.5932605751922
 07/13  20:03:00,617.7044779634033
 07/13  20:04:00,617.8128389516361
 07/13  20:05:00,617.9187590342489
 07/13  20:06:00,618.0225530133856
 07/13  20:07:00,618.1244564843869
 07/13  20:08:00,618.2246403477162
 07/13  20:09:00,618.323249340949
 07/13  20:10:00,618.4204223583002
 07/13  20:11:00,618.516291330858
 07/13  20:12:00,618.6109772455902
 07/13  20:13:00,618.704588373891
 07/13  20:14:00,618.7972050694971
 07/13  20:15:00,618.8888964319887
 07/13  20:16:00,618.9797320190572
 07/13  20:17:00,619.0697800545229
 07/13  20:18:00,619.159104192197
 07/13  20:19:00,619.2477618377093
 07/13  20:20:00,619.3357907927852
 07/13  20:21:00,619.4232228945453
 07/13  20:22:00,619.5100935906461
 07/13  20:23:00,619.5964399980032
 07/13  20:24:00,619.6822977839055
 07/13  20:25:00,619.7676994626536
 07/13  20:26:00,619.852662623714
 07/13  20:27:00,619.9372013983506
 07/13  20:28:00,620.0213345105923
 07/13  20:29:00,620.1050834318936
 07/13  20:30:00,620.1884695736012
 07/13  20:31:00,620.2715126532466
 07/13  20:32:00,620.3542203752054
 07/13  20:33:00,620.4365982703398
 07/13  20:34:00,620.5186565942952
 07/13  20:35:00,620.600408656472
 07/13  20:36:00,620.6818683130693
 07/13  20:37:00,620.7630484691537
 07/13  20:38:00,620.843951917339
 07/13  20:39:00,620.9245799373938
 07/13  20:40:00,621.0049384088762
 07/13  20:41:00,621.0850362341982
 07/13  20:42:00,621.1648831230615
 07/13  20:43:00,621.244488221979
 07/13  20:44:00,621.3238518623853
 07/13  20:45:00,621.4029732534917
 07/13  20:46:00,621.4818559344747
 07/13  20:47:00,621.5605063559854
 07/13  20:48:00,621.6389318779654
 07/13  20:49:00,621.7171394882712
 07/13  20:50:00,621.7951282868856
 07/13  20:51:00,621.8728964780713
 07/13  20:52:00,621.9504463325474
 07/13  20:53:00,622.0277828841605
 07/13  20:54:00,622.1049120714171
 07/13  20:55:00,622.1818396078527
 07/13  20:56:00,622.2585639765658
 07/13  20:57:00,622.335082910419
 07/13  20:58:00,622.4113979655253
 07/13  20:59:00,622.4875133085658
 07/13  21:00:00,622.5634339995645
 07/13  21:01:00,531.2915739058919
 07/13  21:02:00,532.6645733182182
 07/13  21:03:00,534.0466619606665
 07/13  21:04:00,535.3876857663115
 07/13  21:05:00,536.6796853584924
 07/13  21:06:00,537.9295361132653
 07/13  21:07:00,539.145307006157
 07/13  21:08:00,540.3327495160718
 07/13  21:09:00,541.4955728893633
 07/13  21:10:00,542.636361953277
 07/13  21:11:00,543.7571885286882
 07/13  21:12:00,544.8598675866158
 07/13  21:13:00,545.9460312029744
 07/13  21:14:00,547.0171535760473
 07/13  21:15:00,548.0745581222852
 07/13  21:16:00,549.1194304748807
 07/13  21:17:00,550.1528371458013
 07/13  21:18:00,551.175743168508
 07/13  21:19:00,552.1890258724161
 07/13  21:20:00,553.1934671075687
 07/13  21:21:00,554.1897813271555
 07/13  21:22:00,555.1786377754812
 07/13  21:23:00,556.1606425041348
 07/13  21:24:00,557.1363418134197
 07/13  21:25:00,558.1062519517225
 07/13  21:26:00,559.0708310279056
 07/13  21:27:00,560.0304680475374
 07/13  21:28:00,560.985544486122
 07/13  21:29:00,561.9364524497365
 07/13  21:30:00,562.8835044288468
 07/13  21:31:00,563.8269934998672
 07/13  21:32:00,564.7671819398699
 07/13  21:33:00,565.7043139523873
 07/13  21:34:00,566.6386273417543
 07/13  21:35:00,567.5703489757545
 07/13  21:36:00,568.4996886801232
 07/13  21:37:00,569.4268378571112
 07/13  21:38:00,570.3519647035179
 07/13  21:39:00,571.2752288364813
 07/13  21:40:00,572.1967868866333
 07/13  21:41:00,573.1167889884279
 07/13  21:42:00,574.0353751714447
 07/13  21:43:00,574.9526739505405
 07/13  21:44:00,575.868786481298
 07/13  21:45:00,576.7838023225427
 07/13  21:46:00,577.6978119601314
 07/13  21:47:00,578.6109046526589
 07/13  21:48:00,579.5231644414065
 07/13  21:49:00,580.4346680336354
 07/13  21:50:00,581.3454713192068
 07/13  21:51:00,582.2556219877034
 07/13  21:52:00,583.1651685104438
 07/13  21:53:00,584.0741534654311
 07/13  21:54:00,584.9826295355742
 07/13  21:55:00,585.890657256686
 07/13  21:56:00,586.7982964599856
 07/13  21:57:00,587.7055965863136
 07/13  21:58:00,588.6126018042067
 07/13  21:59:00,589.5193517518995
 07/13  22:00:00,590.425881297666
 07/13  22:01:00,581.8695090178775
 07/13  22:02:00,582.228288954715
 07/13  22:03:00,582.5849916030179
 07/13  22:04:00,582.9384580286057
 07/13  22:05:00,583.2884863539587
 07/13  22:06:00,583.6352415719374
 07/13  22:07:00,583.9789417057391
 07/13  22:08:00,584.3197433026272
 07/13  22:09:00,584.6577504187989
 07/13  22:10:00,584.9930807724468
 07/13  22:11:00,585.3258543983972
 07/13  22:12:00,585.6561844336599
 07/13  22:13:00,585.9841738563663
 07/13  22:14:00,586.3098921512665
 07/13  22:15:00,586.6333971683657
 07/13  22:16:00,586.9547529497293
 07/13  22:17:00,587.2740274981593
 07/13  22:18:00,587.5912869198311
 07/13  22:19:00,587.9065923412654
 07/13  22:20:00,588.2192100592852
 07/13  22:21:00,588.5298713286061
 07/13  22:22:00,588.8387595761938
 07/13  22:23:00,589.1459118338903
 07/13  22:24:00,589.451353055113
 07/13  22:25:00,589.7551129072926
 07/13  22:26:00,590.0572006036864
 07/13  22:27:00,590.3576193627794
 07/13  22:28:00,590.6563948924635
 07/13  22:29:00,590.9535589737837
 07/13  22:30:00,591.2491414928278
 07/13  22:31:00,591.5431683861567
 07/13  22:32:00,591.8356459638176
 07/13  22:33:00,592.1265764007815
 07/13  22:34:00,592.4159694657311
 07/13  22:35:00,592.7038405696417
 07/13  22:36:00,592.9902065084127
 07/13  22:37:00,593.2750831195297
 07/13  22:38:00,593.5584700559049
 07/13  22:39:00,593.8403642910395
 07/13  22:40:00,594.1207704071993
 07/13  22:41:00,594.3996986386983
 07/13  22:42:00,594.6771609141373
 07/13  22:43:00,594.9531687079119
 07/13  22:44:00,595.2277190942351
 07/13  22:45:00,595.5008071212727
 07/13  22:46:00,595.7724350575799
 07/13  22:47:00,596.042610564521
 07/13  22:48:00,596.3113430271121
 07/13  22:49:00,596.5786415909814
 07/13  22:50:00,596.8445023710522
 07/13  22:51:00,597.1089198405027
 07/13  22:52:00,597.3718952537494
 07/13  22:53:00,597.633434895765
 07/13  22:54:00,597.8935467140062
 07/13  22:55:00,598.1522385214225
 07/13  22:56:00,598.4095061832312
 07/13  22:57:00,598.6653441967031
 07/13  22:58:00,598.9197533844389
 07/13  22:59:00,599.1727392510581
 07/13  23:00:00,599.4243088608325
 07/13  23:01:00,600.7467293416862
 07/13  23:02:00,600.6468743857449
 07/13  23:03:00,600.5484015906148
 07/13  23:04:00,600.4513183333552
 07/13  23:05:00,600.3554867407408
 07/13  23:06:00,600.2607552233434
 07/13  23:07:00,600.1669982306687
 07/13  23:08:00,600.0741185946059
 07/13  23:09:00,599.9820356246014
 07/13  23:10:00,599.8906767168438
 07/13  23:11:00,599.7999750325215
 07/13  23:12:00,599.7098694100342
 07/13  23:13:00,599.6203044092949
 07/13  23:14:00,599.5312330154046
 07/13  23:15:00,599.4426134696048
 07/13  23:16:00,599.3544067584363
 07/13  23:17:00,599.266576559471
 07/13  23:18:00,599.1790896317816
 07/13  23:19:00,599.0919158967142
 07/13  23:20:00,599.0050308888277
 07/13  23:21:00,598.9184130464597
 07/13  23:22:00,598.8320416326426
 07/13  23:23:00,598.7458968637649
 07/13  23:24:00,598.65996040889
 07/13  23:25:00,598.5742156038424
 07/13  23:26:00,598.488649610043
 07/13  23:27:00,598.4032512385633
 07/13  23:28:00,598.318009286271
 07/13  23:29:00,598.2329127216158
 07/13  23:30:00,598.1479511638191
 07/13  23:31:00,598.0631151253551
 07/13  23:32:00,597.9783978006966
 07/13  23:33:00,597.8937933555983
 07/13  23:34:00,597.8092956174396
 07/13  23:35:00,597.724898263461
 07/13  23:36:00,597.6405952331131
 07/13  23:37:00,597.5563809553829
 07/13  23:38:00,597.4722517809791
 07/13  23:39:00,597.3882046554929
 07/13  23:40:00,597.304236098244
 07/13  23:41:00,597.2203423717633
 07/13  23:42:00,597.136519817188
 07/13  23:43:00,597.0527650516888
 07/13  23:44:00,596.9690760902017
 07/13  23:45:00,596.885451327332
 07/13  23:46:00,596.8018887460667
 07/13  23:47:00,596.718386062361
 07/13  23:48:00,596.6349409881273
 07/13  23:49:00,596.5515513964086
 07/13  23:50:00,596.4682161836434
 07/13  23:51:00,596.384934497617
 07/13  23:52:00,596.3017051281454
 07/13  23:53:00,596.2185266272138
 07/13  23:54:00,596.1353975092273
 07/13  23:55:00,596.0523163868141
 07/13  23:56:00,595.9692826196734
 07/13  23:57:00,595.8862957397861
 07/13  23:58:00,595.8033549870327
 07/13  23:59:00,595.7204594074063
 07/13  24:00:00,595.6376080001908
 07/14  00:01:00,595.6226315044071
 07/14  00:02:00,595.6086983678579
 07/14  00:03:00,595.5958017545631
 07/14  00:04:00,595.5838847791401
 07/14  00:05:00,595.5728930094922
 07/14  00:06:00,595.5627870743514
 07/14  00:07:00,595.5535390364766
 07/14  00:08:00,595.5451323878897
 07/14  00:09:00,595.5375537549219
 07/14  00:10:00,595.5307881265632
 07/14  00:11:00,595.5248195011691
 07/14  00:12:00,595.5196323434932
 07/14  00:13:00,595.515212392524
 07/14  00:14:00,595.5115511046055
 07/14  00:15:00,595.5086414260502
 07/14  00:16:00,595.506474741732
 07/14  00:17:00,595.5050414589874
 07/14  00:18:00,595.5043321188434
 07/14  00:19:00,595.5043379498311
 07/14  00:20:00,595.5050547075222
 07/14  00:21:00,595.5064790772709
 07/14  00:22:00,595.5086061153647
 07/14  00:23:00,595.5114297847748
 07/14  00:24:00,595.5149439266945
 07/14  00:25:00,595.5191427789371
 07/14  00:26:00,595.5240242851982
 07/14  00:27:00,595.5295870082928
 07/14  00:28:00,595.5358279671523
 07/14  00:29:00,595.5427430941744
 07/14  00:30:00,595.5503280938468
 07/14  00:31:00,595.5585789040703
 07/14  00:32:00,595.5674945858104
 07/14  00:33:00,595.5770746639869
 07/14  00:34:00,595.5873172244163
 07/14  00:35:00,595.5982193197524
 07/14  00:36:00,595.6097777554411
 07/14  00:37:00,595.6219894761286
 07/14  00:38:00,595.6348541185652
 07/14  00:39:00,595.6483716784659
 07/14  00:40:00,595.6625408341763
 07/14  00:41:00,595.6773593360865
 07/14  00:42:00,595.6928246482198
 07/14  00:43:00,595.7089343478538
 07/14  00:44:00,595.7256883640459
 07/14  00:45:00,595.7430869173053
 07/14  00:46:00,595.7611290334828
 07/14  00:47:00,595.7798128877419
 07/14  00:48:00,595.799136396713
 07/14  00:49:00,595.8190975502662
 07/14  00:50:00,595.8396964103698
 07/14  00:51:00,595.8609333018151
 07/14  00:52:00,595.8828074610561
 07/14  00:53:00,595.9053173517485
 07/14  00:54:00,595.9284611952692
 07/14  00:55:00,595.9522372634225
 07/14  00:56:00,595.9766457023838
 07/14  00:57:00,596.0016868532366
 07/14  00:58:00,596.0273600921613
 07/14  00:59:00,596.0536640875072
 07/14  01:00:00,596.0805150709099
 07/14  01:01:00,596.0870450198189
 07/14  01:02:00,596.0930095693354
 07/14  01:03:00,596.0983934142854
 07/14  01:04:00,596.1032668671271
 07/14  01:05:00,596.1077060165127
 07/14  01:06:00,596.111768527987
 07/14  01:07:00,596.1154957350346
 07/14  01:08:00,596.1189142124969
 07/14  01:09:00,596.1220454114771
 07/14  01:10:00,596.1249111221204
 07/14  01:11:00,596.1275329667857
 07/14  01:12:00,596.1299299386355
 07/14  01:13:00,596.1321220662163
 07/14  01:14:00,596.13412794211
 07/14  01:15:00,596.1359614619213
 07/14  01:16:00,596.1376355801074
 07/14  01:17:00,596.1391632347002
 07/14  01:18:00,596.1405567673926
 07/14  01:19:00,596.1418274479747
 07/14  01:20:00,596.1429811706082
 07/14  01:21:00,596.1440212673293
 07/14  01:22:00,596.1449567125146
 07/14  01:23:00,596.1457957365283
 07/14  01:24:00,596.1465479388141
 07/14  01:25:00,596.1472214856526
 07/14  01:26:00,596.1478194647419
 07/14  01:27:00,596.1483439189554
 07/14  01:28:00,596.1487985274084
 07/14  01:29:00,596.1491881364227
 07/14  01:30:00,596.1495177591854
 07/14  01:31:00,596.1497920843121
 07/14  01:32:00,596.150012075125
 07/14  01:33:00,596.1501780659385
 07/14  01:34:00,596.1502919911337
 07/14  01:35:00,596.1503569437809
 07/14  01:36:00,596.1503762838291
 07/14  01:37:00,596.150353202379
 07/14  01:38:00,596.1502876059097
 07/14  01:39:00,596.1501789386417
 07/14  01:40:00,596.1500281985645
 07/14  01:41:00,596.1498375256533
 07/14  01:42:00,596.1496093748073
 07/14  01:43:00,596.1493461129878
 07/14  01:44:00,596.1490471275894
 07/14  01:45:00,596.1487114378099
 07/14  01:46:00,596.1483395480826
 07/14  01:47:00,596.1479330641621
 07/14  01:48:00,596.1474939204587
 07/14  01:49:00,596.1470240062333
 07/14  01:50:00,596.1465224542741
 07/14  01:51:00,596.1459880871332
 07/14  01:52:00,596.145421143134
 07/14  01:53:00,596.14482291632
 07/14  01:54:00,596.1441950282832
 07/14  01:55:00,596.1435390789513
 07/14  01:56:00,596.1428540808056
 07/14  01:57:00,596.1421387740482
 07/14  01:58:00,596.1413932511293
 07/14  01:59:00,596.1406186167261
 07/14  02:00:00,596.1398162958201
 07/14  02:01:00,596.0398812457217
 07/14  02:02:00,595.9417436647243
 07/14  02:03:00,595.8454511409724
 07/14  02:04:00,595.750817066216
 07/14  02:05:00,595.6576322227891
 07/14  02:06:00,595.5657286985919
 07/14  02:07:00,595.4749777746977
 07/14  02:08:00,595.3852923682873
 07/14  02:09:00,595.2966006206993
 07/14  02:10:00,595.2088297034693
 07/14  02:11:00,595.1219076315047
 07/14  02:12:00,595.0357684361976
 07/14  02:13:00,594.9503301678486
 07/14  02:14:00,594.8655482358325
 07/14  02:15:00,594.7813974126566
 07/14  02:16:00,594.6978262536194
 07/14  02:17:00,594.6147793985093
 07/14  02:18:00,594.5322193073008
 07/14  02:19:00,594.4501104625956
 07/14  02:20:00,594.3684302866812
 07/14  02:21:00,594.287158547399
 07/14  02:22:00,594.2062741812442
 07/14  02:23:00,594.1257656512649
 07/14  02:24:00,594.0456001033585
 07/14  02:25:00,593.9657481666084
 07/14  02:26:00,593.8862095015239
 07/14  02:27:00,593.8069684293163
 07/14  02:28:00,593.7280090010894
 07/14  02:29:00,593.6493332582969
 07/14  02:30:00,593.5709140053576
 07/14  02:31:00,593.4927194527812
 07/14  02:32:00,593.4147363860242
 07/14  02:33:00,593.3369603071047
 07/14  02:34:00,593.259384709095
 07/14  02:35:00,593.1820003239555
 07/14  02:36:00,593.1047970159597
 07/14  02:37:00,593.0277650691872
 07/14  02:38:00,592.9509051315232
 07/14  02:39:00,592.8742193505568
 07/14  02:40:00,592.7977047520434
 07/14  02:41:00,592.7213546719074
 07/14  02:42:00,592.6451613436732
 07/14  02:43:00,592.5691172868276
 07/14  02:44:00,592.493224347765
 07/14  02:45:00,592.4174856210394
 07/14  02:46:00,592.3418994672687
 07/14  02:47:00,592.2664607426677
 07/14  02:48:00,592.191163222104
 07/14  02:49:00,592.116000831874
 07/14  02:50:00,592.0409759599827
 07/14  02:51:00,591.9660920621425
 07/14  02:52:00,591.891348195714
 07/14  02:53:00,591.8167401594187
 07/14  02:54:00,591.7422627216192
 07/14  02:55:00,591.6679107223964
 07/14  02:56:00,591.5936867387642
 07/14  02:57:00,591.5195943159227
 07/14  02:58:00,591.445632931171
 07/14  02:59:00,591.3717990065118
 07/14  03:00:00,591.29808797104
 07/14  03:01:00,591.3875962294593
 07/14  03:02:00,591.4765853325707
 07/14  03:03:00,591.565028283278
 07/14  03:04:00,591.6530567451081
 07/14  03:05:00,591.7408175963135
 07/14  03:06:00,591.8284292104614
 07/14  03:07:00,591.9159827231302
 07/14  03:08:00,592.0035491577569
 07/14  03:09:00,592.0911895504352
 07/14  03:10:00,592.1789601934955
 07/14  03:11:00,592.2669132016026
 07/14  03:12:00,592.3550960724851
 07/14  03:13:00,592.4435515819666
 07/14  03:14:00,592.5323156326674
 07/14  03:15:00,592.6214199781203
 07/14  03:16:00,592.7108943788718
 07/14  03:17:00,592.8007665671837
 07/14  03:18:00,592.8908969546212
 07/14  03:19:00,592.9813769487932
 07/14  03:20:00,593.0723188835015
 07/14  03:21:00,593.1637769976815
 07/14  03:22:00,593.2557690815801
 07/14  03:23:00,593.3483015604786
 07/14  03:24:00,593.4413807843035
 07/14  03:25:00,593.5350149409253
 07/14  03:26:00,593.6292117377858
 07/14  03:27:00,593.7239785419649
 07/14  03:28:00,593.8193227949278
 07/14  03:29:00,593.9152517356866
 07/14  03:30:00,594.0117721026586
 07/14  03:31:00,594.108890059357
 07/14  03:32:00,594.2066101970333
 07/14  03:33:00,594.3049365252263
 07/14  03:34:00,594.4038732169041
 07/14  03:35:00,594.5034244871329
 07/14  03:36:00,594.6035943620549
 07/14  03:37:00,594.7043865545212
 07/14  03:38:00,594.8058037182836
 07/14  03:39:00,594.9078481732478
 07/14  03:40:00,595.0105224117865
 07/14  03:41:00,595.1138290096603
 07/14  03:42:00,595.2177704584647
 07/14  03:43:00,595.322349064198
 07/14  03:44:00,595.4275664466079
 07/14  03:45:00,595.5334239901057
 07/14  03:46:00,595.639923252248
 07/14  03:47:00,595.7470658670155
 07/14  03:48:00,595.8548534339877
 07/14  03:49:00,595.9632874420074
 07/14  03:50:00,596.0723689260706
 07/14  03:51:00,596.1820987848562
 07/14  03:52:00,596.2924780412606
 07/14  03:53:00,596.40350776537
 07/14  03:54:00,596.5151890324082
 07/14  03:55:00,596.6275228436681
 07/14  03:56:00,596.740509913623
 07/14  03:57:00,596.8541508713481
 07/14  03:58:00,596.968446428604
 07/14  03:59:00,597.0833973481293
 07/14  04:00:00,597.1990043733705
 07/14  04:01:00,607.603139697403
 07/14  04:02:00,607.666252596668
 07/14  04:03:00,607.7280939200493
 07/14  04:04:00,607.7897003056463
 07/14  04:05:00,607.8514360301898
 07/14  04:06:00,607.913344074927
 07/14  04:07:00,607.975382002925
 07/14  04:08:00,608.0375073391467
 07/14  04:09:00,608.0996954729226
 07/14  04:10:00,608.1619351406359
 07/14  04:11:00,608.2242205309118
 07/14  04:12:00,608.2865470051233
 07/14  04:13:00,608.3489098489174
 07/14  04:14:00,608.4113021034211
 07/14  04:15:00,608.4737168276226
 07/14  04:16:00,608.5361487725302
 07/14  04:17:00,608.598594102541
 07/14  04:18:00,608.6611925690643
 07/14  04:19:00,608.7238597813598
 07/14  04:20:00,608.7865289261773
 07/14  04:21:00,608.8491737370434
 07/14  04:22:00,608.9117910699099
 07/14  04:23:00,608.9743845751487
 07/14  04:24:00,609.0369575260139
 07/14  04:25:00,609.0995115606191
 07/14  04:26:00,609.1620451521908
 07/14  04:27:00,609.2245562055896
 07/14  04:28:00,609.287043814711
 07/14  04:29:00,609.3495080597451
 07/14  04:30:00,609.4119494139453
 07/14  04:31:00,609.474368412334
 07/14  04:32:00,609.5367635874808
 07/14  04:33:00,609.5991332579526
 07/14  04:34:00,609.6614768422311
 07/14  04:35:00,609.723794627045
 07/14  04:36:00,609.7860872224601
 07/14  04:37:00,609.8483552778733
 07/14  04:38:00,609.910597551143
