Date/Time,out_temp,qint_lump,qhvac_lump,qwin_lump,qradin_lump
 07/02  11:21:00,27.795,0.5145415307792777,-9.50511149418988,1.4128489620679192,0.873831073776308
 07/02  11:22:00,27.82333333333333,0.5149560586122456,-1.6996776069327444,1.4050932950130648,0.8675501756530819
 07/02  11:23:00,27.85166666666667,0.5124749058503825,-0.2747301318219389,1.3973718216555093,0.8613040025971134
 07/02  11:24:00,27.88000000000001,0.514639799097519,-6.999844815716265,1.3896861836525236,0.8550940216633601
 07/02  11:25:00,27.90833333333333,0.5170132819792269,-5.554240810204574,1.3820380187372352,0.8489214505283285
 07/02  11:26:00,27.93666666666667,0.5153964793781117,-0.043141251980818536,1.3744289597630903,0.8427878804740547
 07/02  11:27:00,27.965,0.5147296373074967,-2.670267611192261,1.3668606337455627,0.8366945657328216
 07/02  11:28:00,27.99333333333333,0.5180634002597262,-9.354495890657212,1.3593346609021082,0.8306430432759656
 07/02  11:29:00,28.02166666666666,0.5178606199288598,-0.9140282167378055,1.3518526536914404,0.8246345152731119
 07/02  11:30:00,28.05,0.5154366514385369,-0.6408996723092477,1.3444162158531285,0.8186704678342908
 07/02  11:31:00,28.07833333333333,0.5182406314862319,-8.100305670003388,1.3364458797517809,0.8124145682161159
 07/02  11:32:00,28.10666666666667,0.5196026546377733,-3.9500596826435723,1.3285302528375122,0.8062102243418634
 07/02  11:33:00,28.135,0.5172827037646119,0.0,1.3206708590970266,0.8000588571150612
 07/02  11:34:00,28.16333333333333,0.5179789905384886,-4.416438012070577,1.3128692077229156,0.7939616802118952
 07/02  11:35:00,28.19166666666667,0.5207947023856394,-7.813553717247116,1.305126792190511,0.787919872424866
 07/02  11:36:00,28.22,0.5198363575652373,-0.31828680507954027,1.2974450893427054,0.7819347969027339
 07/02  11:37:00,28.24833333333333,0.5177663627219565,-1.1300077088882428,1.2898255584837186,0.7760075706748862
 07/02  11:38:00,28.276666666666664,0.5208252842822166,-9.214171085618364,1.2822696404827916,0.7701394743892699
 07/02  11:39:00,28.305,0.5215603689350934,-2.33428848174945,1.2747787568887077,0.7643316536281435
 07/02  11:40:00,28.333333333333336,0.5189197659120549,-0.0040717680662585055,1.2673543090560528,0.758585244929183
 07/02  11:41:00,28.361666666666665,0.5201505204468317,-5.704471067923913,1.259997677284034,0.7529014397315482
 07/02  11:42:00,28.39,0.5226050170448302,-6.35266923071394,1.2527102199686644,0.747281293856013
 07/02  11:43:00,28.41833333333333,0.5213863216005259,-0.16722422764296535,1.245493272769003,0.7417259753565603
 07/02  11:44:00,28.44666666666667,0.5198761308941217,-1.5761714451619313,1.238348147788131,0.7362365092850758
 07/02  11:45:00,28.475,0.5229960837164934,-9.502986646091328,1.2312761327693906,0.7308139483655093
 07/02  11:46:00,28.50333333333333,0.5234274276328487,-1.5459226370786545,1.2242784903083763,0.7254593400155839
 07/02  11:47:00,28.53166666666667,0.5211209707846132,-0.3456721792225576,1.2173564570810114,0.7201736429600901
 07/02  11:48:00,28.56,0.5231718391473409,-6.890765279102617,1.2105112430879588,0.7149578549394632
 07/02  11:49:00,28.58833333333333,0.5252984119263098,-5.258486666212375,1.2037440309154488,0.7098129265612786
 07/02  11:50:00,28.616666666666664,0.5236567187682637,-0.04520498769042928,1.1970559750124732,0.7047397667503558
 07/02  11:51:00,28.645,0.5232498184367675,-2.845503938628531,1.1904482009841284,0.6997392510695173
 07/02  11:52:00,28.67333333333333,0.5264113702727391,-8.910383862874893,1.1839218049006954,0.6948122414349736
 07/02  11:53:00,28.70166666666667,0.5261149134655775,-0.8346391200068883,1.1774778526218637,0.6899595369899512
 07/02  11:54:00,28.73,0.524004468699172,-0.8363645636784283,1.1711173791352696,0.6851821480102778
 07/02  11:55:00,28.75833333333333,0.5268444231108311,-8.043582002855878,1.1648413879083166,0.6804816675205754
 07/02  11:56:00,28.78666666666667,0.5279929596788326,-3.618512653246644,1.1586508502519597,0.6758577603515091
 07/02  11:57:00,28.815,0.5256145740777705,0.0,1.1525467046949112,0.6713111190059483
 07/02  11:58:00,28.84333333333333,0.5267727100804491,-4.859959141495108,1.146529856366406,0.6668423997736446
 07/02  11:59:00,28.871666666666663,0.5294368389181257,-7.300404219807568,1.1406011763854074,0.6624522396568436
 07/02  12:00:00,28.9,0.528365891943623,-0.2536319881773367,1.1347615012537988,0.658141233099435
 07/02  12:01:00,28.91833333333333,0.5267588107042989,-1.2868808617765668,1.129011632250815,0.653909940824208
 07/02  12:02:00,28.936666666666664,0.5299831909419102,-9.213829467585409,1.1233523348256305,0.649758884292174
 07/02  12:03:00,28.955,0.5309027498773757,-2.0944698393566776,1.1177843379847054,0.6456885655286208
 07/02  12:04:00,28.97333333333333,0.5287003059390056,-0.1745839497382145,1.112308333670183,0.6416994173991412
 07/02  12:05:00,28.991666666666664,0.5301646306948605,-5.750039431105901,1.106924976125291,0.6377918752818486
 07/02  12:06:00,29.01,0.5327343998927835,-5.997247300256944,1.1016348812424543,0.6339662874066803
 07/02  12:07:00,29.02833333333333,0.5316634124922599,-0.1791807484666614,1.0964386258895016,0.6302230046718725
 07/02  12:08:00,29.04666666666667,0.5309319061825796,-2.063634301297629,1.091336747209171,0.6265623263338032
 07/02  12:09:00,29.065,0.5344104044435206,-9.135307188516,1.086329741886885,0.6229845074672518
 07/02  12:10:00,29.08333333333333,0.534977055985878,-1.4326041626662696,1.0814180653816585,0.6194897600227341
 07/02  12:11:00,29.10166666666667,0.5331121059587984,-0.6405341275411435,1.0766021311149303,0.6160782730431492
 07/02  12:12:00,29.12,0.5355964861399415,-6.989416494197394,1.0718823096121335,0.6127501621924388
 07/02  12:13:00,29.13833333333333,0.537731725986637,-4.797437894377978,1.067258927591919,0.6095055329683664
 07/02  12:14:00,29.156666666666663,0.5359894164641137,-0.05577507161859611,1.0627322669982036,0.6063444221935949
 07/02  12:15:00,29.175,0.5366572430812674,-3.683007833514032,1.0583025639705292,0.6032668466381936
 07/02  12:16:00,29.19333333333333,0.5401668170186019,-8.202704710945135,1.0539700077487515,0.6002727578864477
 07/02  12:17:00,29.21166666666667,0.5397893342380414,-0.6918970514684764,1.0497347395086873,0.5973620747504145
 07/02  12:18:00,29.23,0.537870184856451,-1.052880377159044,1.0455968511261775,0.5945346696887306
 07/02  12:19:00,29.24833333333333,0.5410588981169023,-8.218636533885013,1.0415563838680044,0.5917903602961901
 07/02  12:20:00,29.26666666666667,0.5423807707270111,-3.205325883094939,1.037613327009242,0.5891289257122533
 07/02  12:21:00,29.285,0.539925813350065,-0.020862973795252787,1.0337676163779748,0.5865500955403072
 07/02  12:22:00,29.30333333333333,0.5414576617591306,-5.184910594706695,1.030019132829805,0.5840535449248616
 07/02  12:23:00,29.32166666666667,0.5446130551365931,-6.84228268123718,1.0263677006562608,0.5816389077205136
 07/02  12:24:00,29.34,0.5436429175255346,-0.27193826958280237,1.0228130859330096,0.5793057589954086
 07/02  12:25:00,29.35833333333333,0.5421125883172084,-1.493312210294943,1.0193549948157405,0.577053630150212
 07/02  12:26:00,29.376666666666665,0.5457411888140922,-9.170403390909684,1.0159930717935837,0.5748819935796756
 07/02  12:27:00,29.395000000000003,0.5466422187679034,-1.9157454030833687,1.0127268979120294,0.5727902740581646
 07/02  12:28:00,29.41333333333333,0.5443532519642724,-0.3825804286797175,1.0095559889793713,0.5707778375125222
 07/02  12:29:00,29.431666666666665,0.5464830917740536,-6.329202986898233,1.006479793772745,0.5688439999383363
 07/02  12:30:00,29.45,0.5491058011227122,-5.480921476782709,1.0034976922617405,0.5669880179477217
 07/02  12:31:00,29.46833333333333,0.5475393280235135,-0.1482206659408575,1.0026172208575717,0.5662062958401878
 07/02  12:32:00,29.486666666666665,0.5471267183953356,-2.561938633357774,1.0018084642254765,0.5654911355457855
 07/02  12:33:00,29.505,0.5505544724902927,-8.421709363409596,1.001070684335386,0.5648415364689581
 07/02  12:34:00,29.52333333333333,0.5506279737499737,-1.2311570475318094,1.0004030896648068,0.5642564540049748
 07/02  12:35:00,29.541666666666664,0.5485946583793652,-0.8350411114396704,0.9998048335696968,0.5637348002474547
 07/02  12:36:00,29.56000000000001,0.5515134885970433,-7.247446610264379,0.999275012731578,0.5632754425234501
 07/02  12:37:00,29.57833333333333,0.553410775485731,-4.181898865237509,0.9988126657086255,0.5628772039331169
 07/02  12:38:00,29.59666666666667,0.5512205669810871,-0.0831585777848388,0.9984167716185587,0.5625388625705762
 07/02  12:39:00,29.615,0.5525678746345195,-4.321265268982126,0.9980862489806532,0.5622591856756685
 07/02  12:40:00,29.63333333333333,0.5562639286686263,-7.624013920369495,0.9978199547431068,0.5620352338232322
 07/02  12:41:00,29.651666666666664,0.555499034950348,-0.4286329028902523,0.9976166835203272,0.561871033714371
 07/02  12:42:00,29.67,0.5538677453278126,-1.445235626044549,0.9987102903888494,0.5623804070259965
 07/02  12:43:00,29.68833333333333,0.5575203422428991,-8.61972776666805,1.0006049480297314,0.5633152256777598
 07/02  12:44:00,29.70666666666667,0.5587454106599911,-2.627714957419465,1.0054955840282727,0.5658707239689668
 07/02  12:45:00,29.725,0.5564486040621349,-0.4150353573730677,1.0086295222870527,0.5674960288895359
 07/02  12:46:00,29.74333333333333,0.5580689959412404,-5.425824392431032,1.0118186012324424,0.5691611467973089
 07/02  12:47:00,29.76166666666667,0.5609844203756147,-6.202661566406782,1.0150637518408696,0.5708686415763459
 07/02  12:48:00,29.78,0.5595096355070686,-0.2446620098122296,1.0183658322694589,0.5726174951653131
 07/02  12:49:00,29.79833333333333,0.559152005324602,-2.3566105863706106,1.0217256280246552,0.5744089947171424
 07/02  12:50:00,29.81666666666667,0.5630039415110838,-8.796447089797978,1.025143852401901,0.5762388708485586
 07/02  12:51:00,29.835,0.5634712125970366,-1.6757648126740716,1.0286211471805118,0.5781135841970713
 07/02  12:52:00,29.85333333333333,0.5614446917037506,-0.8906420069849874,1.0321580835552904,0.5800322199146262
 07/02  12:53:00,29.87166666666667,0.5637340709815917,-6.339304083214353,1.0357551632842301,0.5819954630527873
 07/02  12:54:00,29.89,0.5658525624104064,-4.963127926410385,1.0394128200300548,0.5840038693567339
 07/02  12:55:00,29.90833333333333,0.5635883316968591,-0.12805376260423454,1.0431314208721818,0.5860579410528404
 07/02  12:56:00,29.92666666666667,0.5645582426244974,-3.7009032564176434,1.0469112679650991,0.5881580611752962
 07/02  12:57:00,29.945,0.5685365313726722,-8.019629146118417,1.050752600319012,0.5903045906876759
 07/02  12:58:00,29.96333333333333,0.5680024358690905,-0.849066561989375,1.0546555956789423,0.5924978385150981
 07/02  12:59:00,29.98166666666667,0.5660777488188488,-1.2964272945742121,1.0586203724791956,0.5947380061219071
 07/02  13:00:00,30.0,0.5697178735057712,-7.893562158021134,1.0626469918511892,0.5970253144879932
 07/02  13:01:00,29.98166666666667,0.5700297520413363,-3.501103510421277,1.0667354596640173,0.599359923149008
 07/02  13:02:00,29.96333333333333,0.5660384541661789,-0.1855492908248439,1.0708857285787203,0.6017419232574276
 07/02  13:03:00,29.945,0.5660463737676044,-4.610971280095883,1.0750977000990236,0.6041713749650983
 07/02  13:04:00,29.92666666666667,0.5680960562904604,-7.011089270826822,1.0793712266031612,0.6066483402800557
 07/02  13:05:00,29.90833333333333,0.5656068005487904,-0.3680613133258163,1.0837061133433805,0.6091727677617332
 07/02  13:06:00,29.89,0.5628404192190137,-1.624017916788012,1.088102120401632,0.6117446678620727
 07/02  13:07:00,29.87166666666667,0.5655035937548434,-8.860841210314437,1.0925589645918845,0.6143639145162947
 07/02  13:08:00,29.85333333333333,0.5653566444636015,-2.272936432237466,1.0970763213013288,0.6170304036598772
 07/02  13:09:00,29.835,0.5619185844229034,-0.6006699194920674,1.101653826264479,0.6197439991084347
 07/02  13:10:00,29.81666666666667,0.5622941079133397,-5.648599748117116,1.1062910772657693,0.622504514472499
 07/02  13:11:00,29.79833333333333,0.5636258625751802,-5.771742093494448,1.1109876357677506,0.6253117422871981
 07/02  13:12:00,29.78,0.5606326295789646,-0.2207049600922889,1.1157430284632741,0.6281654536710111
 07/02  13:13:00,29.76166666666667,0.5597205196105779,-2.9614056293745943,1.120556748751244,0.6310653825127301
 07/02  13:14:00,29.74333333333333,0.562358517012026,-8.415259786290441,1.1254282581365163,0.6340112194044007
 07/02  13:15:00,29.725,0.5613183974538797,-1.4410224657613284,1.1303569875553994,0.637002669336788
 07/02  13:16:00,29.70666666666667,0.5585263858806448,-1.2354101137327096,1.135342338628906,0.640039349466668
 07/02  13:17:00,29.68833333333333,0.5597819817393828,-6.765588096255353,1.1403836848465052,0.6431209368224524
 07/02  13:18:00,29.67,0.560493048543696,-4.5504437427599225,1.145480372683578,0.6462469854891028
 07/02  13:19:00,29.651666666666664,0.5573710599517802,-0.3939105337822746,1.1506317226561031,0.6494171258214726
 07/02  13:20:00,29.633333333333336,0.5571174160675978,-3.983727152331296,1.1558370303163665,0.6526308645096098
 07/02  13:21:00,29.615,0.5593419496760803,-7.632175107229916,1.2177806808121725,0.6859364872966568
 07/02  13:22:00,29.596666666666664,0.5572839323075316,-0.6286224891088844,1.2229578603283122,0.6891615035210795
 07/02  13:23:00,29.57833333333333,0.555355251687863,-2.038372325979099,1.228182155245904,0.6924262180122829
 07/02  13:24:00,29.56000000000001,0.5579442677205244,-8.655921149980907,1.2334529333111224,0.6957301978552277
 07/02  13:25:00,29.541666666666664,0.5579447277659041,-2.8058877451235418,1.238769540588643,0.6990730103682318
 07/02  13:26:00,29.52333333333333,0.5545685449456023,-0.637671870650521,1.2441313021211562,0.7024541441691001
 07/02  13:27:00,29.505,0.5544553875691675,-5.250820586530258,1.2495375225715482,0.7058731188796141
 07/02  13:28:00,29.486666666666665,0.5555819519741452,-6.1806032479152515,1.2549874868498643,0.7093293957359331
 07/02  13:29:00,29.46833333333333,0.5526789149527942,-0.33685439417001245,1.260480460727003,0.7128224673926236
 07/02  13:30:00,29.45,0.5511053051601845,-2.407833500709632,1.266015691436923,0.71635171716018
 07/02  13:31:00,29.431666666666665,0.553177143638133,-8.549788970574882,1.2672634774542468,0.7174005819131494
 07/02  13:32:00,29.41333333333333,0.5524399564585024,-1.9469545812799645,1.2685291167485153,0.7184641260124482
 07/02  13:33:00,29.395,0.5497184580394767,-1.0968333855552796,1.269811167918882,0.7195420553164403
 07/02  13:34:00,29.376666666666665,0.5499211565751845,-5.756983623113754,1.2711081835951354,0.7206324718710482
 07/02  13:35:00,29.35833333333333,0.5507339489801536,-5.37121806956768,1.272418711530786,0.7217339035553607
 07/02  13:36:00,29.34,0.5480224347314577,-0.4344328848979951,1.2737412956803085,0.7228451042554811
 07/02  13:37:00,29.32166666666667,0.5471784517960088,-3.2134160429284817,1.2750744772609,0.7239648482546618
 07/02  13:38:00,29.30333333333333,0.5491282675038618,-7.922549887185891,1.2764167957989756,0.7250918551341012
 07/02  13:39:00,29.285,0.5476286945596601,-1.083425186381853,1.2777667901615168,0.7262248946804993
 07/02  13:40:00,29.26666666666667,0.5456621026515616,-1.7226477937146625,1.2791229995722881,0.7273627131357566
 07/02  13:41:00,29.24833333333333,0.5470271148077301,-7.160543582238255,1.2804839646128214,0.7285040441115416
 07/02  13:42:00,29.23,0.5472566522043525,-3.7677416780649753,1.2818482282080306,0.7296476518615689
 07/02  13:43:00,29.21166666666667,0.5447623123986989,-0.8170272736221701,1.2832143365961928,0.7307922476518276
 07/02  13:44:00,29.19333333333333,0.5446004737397311,-4.453961769750661,1.284580840283019,0.7319366264772499
 07/02  13:45:00,29.175,0.5458933046181735,-6.708759992833764,1.285946294979456,0.7330794999668742
 07/02  13:46:00,29.15666666666667,0.543654048458807,-0.6193087476500218,1.287309262522826,0.7342196528229358
 07/02  13:47:00,29.13833333333333,0.5429446971386602,-2.664740840463202,1.2886683117808773,0.7353558170764783
 07/02  13:48:00,29.12,0.5452195797605216,-8.374111283954134,1.290022019538286,0.7364867820958075
 07/02  13:49:00,29.10166666666667,0.5449262713004969,-2.5492043290009185,1.2913689713651344,0.7376112919267289
 07/02  13:50:00,29.08333333333333,0.5431752523484131,-1.584170359002761,1.2927077624668628,0.7387281473199354
 07/02  13:51:00,29.065,0.5431279324823963,-5.089725248779804,1.2940369985152016,0.7398361290238954
 07/02  13:52:00,29.04666666666667,0.5439820218716073,-6.064028438973885,1.295355296459564,0.740934025216608
 07/02  13:53:00,29.02833333333333,0.5416609187033429,-0.7143676973308256,1.2966612853184036,0.7420206457902794
 07/02  13:54:00,29.01,0.5406266786275425,-2.8267346167162155,1.297953606950023,0.7430947986063499
 07/02  13:55:00,28.991666666666664,0.5420202980870703,-8.00861650087214,1.299230916802344,0.744155308533365
 07/02  13:56:00,28.97333333333333,0.540837800638158,-1.7935409502714141,1.3004918846411613,0.7452010284177946
 07/02  13:57:00,28.955,0.5394334086121435,-1.972869829901834,1.3017351952563976,0.7462307875142383
 07/02  13:58:00,28.936666666666664,0.5395853592694551,-5.902721302376094,1.3029595491459318,0.7472434498549788
 07/02  13:59:00,28.91833333333333,0.539921787983269,-4.952126605235849,1.3041636631765474,0.7482378983850645
 07/02  14:00:00,28.9,0.537875494629342,-0.9714108440964516,1.305346271221617,0.7492130115416864
 07/02  14:01:00,28.92833333333333,0.5376261073401303,-3.340543993024491,1.3065061247751155,0.750167706060656
 07/02  14:02:00,28.956666666666663,0.5394697164239255,-7.306679712515767,1.3076419935416261,0.7511008880160678
 07/02  14:03:00,28.985,0.5383712120916359,-0.8644709875155231,1.3087526660019968,0.7520114949756975
 07/02  14:04:00,29.01333333333333,0.5382164146858492,-2.365818997793809,1.3098369499543427,0.7528984906121343
 07/02  14:05:00,29.041666666666664,0.5405662476567921,-7.788097924349628,1.3108936730301297,0.7537608256897946
 07/02  14:06:00,29.07,0.5413807565599988,-3.2009228191090036,1.3119216831850822,0.7545975052267808
 07/02  14:07:00,29.09833333333333,0.5403461730812322,-1.2686874541038284,1.3129198491647172,0.7554075151806078
 07/02  14:08:00,29.126666666666665,0.5406873980696395,-4.6217269842626925,1.3138870609443025,0.7561898727421855
 07/02  14:09:00,29.155,0.5425336600210698,-6.502109945174644,1.3148222301431032,0.7569436392538171
 07/02  14:10:00,29.18333333333333,0.5414884255283325,-0.8440374305799226,1.3157242904127808,0.7576678597886882
 07/02  14:11:00,29.21166666666667,0.541069639874354,-2.2454055403030813,1.3165921977998656,0.7583616222853605
 07/02  14:12:00,29.24000000000001,0.5434715851351432,-8.452479976695331,1.3174249310822328,0.7590240132153363
 07/02  14:13:00,29.26833333333333,0.5437406176393031,-2.329424011870262,1.3182214920795625,0.759654160084527
 07/02  14:14:00,29.296666666666663,0.5437911211551538,-2.1716262064239347,1.3189809059377744,0.760251195030872
 07/02  14:15:00,29.325,0.5443280822791475,-4.823532090547246,1.3197022213874812,0.7608142774870843
 07/02  14:16:00,29.35333333333333,0.5458445159837418,-6.045535755709987,1.3203845109765087,0.7613426000027266
 07/02  14:17:00,29.38166666666667,0.5453014070324161,-1.3261746451236942,1.3389403334316037,0.771508742131367
 07/02  14:18:00,29.41,0.5449074577296811,-2.6110560212970557,1.3392840340396672,0.7718243267420567
 07/02  14:19:00,29.43833333333333,0.5466685617792869,-7.832697150332301,1.3395885803469636,0.772104121192664
 07/02  14:20:00,29.46666666666667,0.5460756521881396,-1.6770547712080242,1.3398532051457837,0.7723474475205953
 07/02  14:21:00,29.495,0.5462340701759101,-2.493908170356396,1.340077166135094,0.7725536131816937
 07/02  14:22:00,29.52333333333333,0.5473093726236553,-6.1889392973999104,1.3402597460279402,0.7727219618812127
 07/02  14:23:00,29.55166666666667,0.5483023901713108,-4.648296860796681,1.340400252633851,0.7728518724228393
 07/02  14:24:00,29.580000000000005,0.5475426703673175,-1.3879273135742323,1.3404980189165625,0.7729427117597498
 07/02  14:25:00,29.60833333333333,0.5472236376624297,-3.5852946534488748,1.3405524030273845,0.77299391038128
 07/02  14:26:00,29.63666666666667,0.5489595259971959,-7.207477140931661,1.340562788314566,0.7730048899804779
 07/02  14:27:00,29.665000000000006,0.548217884833822,-1.218809472886295,1.3405285833090377,0.7729751007626733
 07/02  14:28:00,29.69333333333333,0.5481520320606754,-2.3820035442211185,1.3404492216869206,0.7729040358699852
 07/02  14:29:00,29.721666666666664,0.550393030760933,-8.177272668383452,1.3403241622092246,0.7727911731830865
 07/02  14:30:00,29.75,0.5510116395347574,-3.0745182211285127,1.340152888639175,0.772636052355779
 07/02  14:31:00,29.778333333333336,0.5512730690553141,-2.256353994182191,1.342461975500784,0.7751410482538529
 07/02  14:32:00,29.806666666666665,0.5520525042357363,-4.916580241824955,1.3447846867252642,0.7776685947342298
 07/02  14:33:00,29.835,0.5537247643737767,-6.431575743188932,1.3471207444648512,0.7802184522392817
 07/02  14:34:00,29.86333333333333,0.553257382491448,-1.5249505660799259,1.3494698617377137,0.7827903704986404
 07/02  14:35:00,29.89166666666667,0.5532377681546361,-2.7907212802140764,1.3518317427878883,0.7853840842468105
 07/02  14:36:00,29.92,0.5551540017303621,-8.200000794637045,1.354206083450697,0.787999333765073
 07/02  14:37:00,29.94833333333333,0.5546802869782346,-2.074642831705979,1.356592571523072,0.7906358495259151
 07/02  14:38:00,29.97666666666667,0.5559067141598185,-3.3416126636894337,1.3589908871381982,0.7932933412711984
 07/02  14:39:00,30.005,0.5570534593182996,-5.6996249285439795,1.3614007031438915,0.795971518613883
 07/02  14:40:00,30.03333333333333,0.5581048482298692,-5.482673991683989,1.363821685484151,0.7986701047922538
 07/02  14:41:00,30.06166666666667,0.5576652902133268,-1.8719433552268332,1.3662534935833133,0.8013887832685098
 07/02  14:42:00,30.09,0.5573987570061877,-3.371562281414378,1.3686957807322548,0.8041272494561779
 07/02  14:43:00,30.11833333333333,0.5589453613591295,-7.7018844891772735,1.3711481944761024,0.8068851957593141
 07/02  14:44:00,30.146666666666665,0.5577000501360397,-1.3225311768500927,1.3736103770028993,0.8096623025159873
 07/02  14:45:00,30.175000000000008,0.5578917483230907,-2.9476695085260007,1.376081965532706,0.8124582542500505
 07/02  14:46:00,30.203333333333337,0.5594223620309359,-7.465035556600187,1.378562592706611,0.8152727176842384
 07/02  14:47:00,30.23166666666667,0.5600379629563477,-3.938095390165413,1.3810518869751363,0.8181053621645031
 07/02  14:48:00,30.26,0.5590615124322891,-1.6136877223998103,1.3835494729855409,0.8209558598943609
 07/02  14:49:00,30.28833333333333,0.5587234294176591,-4.433214019840584,1.383801569360542,0.822556533567925
 07/02  14:50:00,30.31666666666667,0.5602721803384221,-6.9159671113850445,1.3869259368324616,0.8257687029693043
 07/02  14:51:00,30.34500000000001,0.5588471214703884,-0.965543281854944,1.3900526116943988,0.8289951572513379
 07/02  14:52:00,30.37333333333333,0.558135749783245,-2.4492389360029247,1.3931811996427113,0.8322355532270924
 07/02  14:53:00,30.40166666666667,0.5602229325715935,-8.503666224356948,1.3963113047941254,0.8354895323835292
 07/02  14:54:00,30.430000000000003,0.5605983395875276,-2.710969689167482,1.3994425300448678,0.8387567492124117
 07/02  14:55:00,30.458333333333336,0.5596538211142401,-1.606734181485177,1.4025744774257864,0.8420368408537745
 07/02  14:56:00,30.486666666666668,0.5595546337525953,-5.083862214768739,1.4057067484530164,0.8453294579989673
 07/02  14:57:00,30.515,0.5612344917016255,-6.353567354874991,1.408838944473789,0.8486342459106909
 07/02  14:58:00,30.543333333333337,0.5605915822098541,-1.2493098506211135,1.4119706670069676,0.8519508441402497
 07/02  14:59:00,30.57166666666667,0.5601014631692282,-2.8427856674512983,1.4151015180779205,0.8552788985751855
 07/02  15:00:00,30.6,0.5621008249615397,-8.087613096810118,1.4182311005473491,0.8586180531215994
 07/02  15:01:00,30.60833333333333,0.562350047060701,-2.0253110859769534,1.42135901843371,0.8619679560058229
 07/02  15:02:00,30.61666666666667,0.5633721204180265,-2.8067513263105694,1.4244848772288632,0.8653282548558237
 07/02  15:03:00,30.625,0.5647568743965377,-6.647213782009706,1.4276082842066302,0.8686985881131064
 07/02  15:04:00,30.633333333333336,0.5663121349887835,-4.969326265200281,1.4307288487239047,0.8720786190610704
 07/02  15:05:00,30.64166666666667,0.5667651643526492,-2.1256252136216665,1.4338461825140274,0.8754679868163482
 07/02  15:06:00,30.65000000000001,0.5668703056248984,-3.8816134765779697,1.4369598999721094,0.8788663445384618
 07/02  15:07:00,30.65833333333333,0.5688420070874641,-7.354796742153481,1.4400696184320276,0.8822733540981829
 07/02  15:08:00,30.66666666666667,0.568654704721887,-1.8412102353502968,1.4431749584348104,0.8856886697126934
 07/02  15:09:00,30.675,0.5692075054242939,-2.775095452920791,1.446275543988162,0.8891119505946666
 07/02  15:10:00,30.683333333333334,0.571269323832038,-8.259247622927175,1.4493710028168751,0.8925428663577004
 07/02  15:11:00,30.69166666666667,0.5719148711928441,-3.481018538006898,1.452460966603905,0.8959810717212001
 07/02  15:12:00,30.700000000000006,0.5728782780641791,-2.8280501346440587,1.4555450712218803,0.8994262468884359
 07/02  15:13:00,30.708333333333336,0.5734093788615191,-4.845451628388752,1.458622956954858,0.9028780600344838
 07/02  15:14:00,30.71666666666667,0.5753163749011564,-7.003643616332843,1.4616942687101182,0.9063361931375028
 07/02  15:15:00,30.725,0.5747953858109937,-1.6522444814387842,1.4647586562198363,0.9098003280068946
 07/02  15:16:00,30.73333333333333,0.5740837732403099,-2.5404605912663802,1.4678157742324593,0.9132701418682123
 07/02  15:17:00,30.74166666666667,0.5759300274687952,-8.427128060732215,1.4708652826936415,0.9167453345963896
 07/02  15:18:00,30.75,0.5758216002515427,-2.5404558362565957,1.473906846916611,0.9202255994560984
 07/02  15:19:00,30.75833333333333,0.576088660282032,-2.594950502078212,1.476940137741827,0.9237106302739476
 07/02  15:20:00,30.76666666666667,0.5761596232973943,-5.420991435287354,1.4799648316858423,0.9272001342836056
 07/02  15:21:00,30.775,0.5778375857927042,-6.150931537114282,1.4829806110792585,0.9306938225037243
 07/02  15:22:00,30.78333333333333,0.5774429157628269,-1.605401535796349,1.4859871641937008,0.9341913999833892
 07/02  15:23:00,30.79166666666667,0.5765651581465144,-3.0791384387899705,1.4889841853577375,0.9376925983831331
 07/02  15:24:00,30.8,0.5786405262956303,-7.990510369624533,1.491971375061701,0.941197135204695
 07/02  15:25:00,30.80833333333333,0.5783545592086259,-1.8423910496393343,1.494948440051347,0.9447047370701608
 07/02  15:26:00,30.81666666666667,0.5786700016467162,-2.5933892262676768,1.4979150934103458,0.9482151488121948
 07/02  15:27:00,30.825000000000006,0.579995454184017,-7.29719303019954,1.500871054631566,0.9517280994459264
 07/02  15:28:00,30.833333333333336,0.5815975496964042,-4.695857706620889,1.5038160496771604,0.9552433434994368
 07/02  15:29:00,30.84166666666667,0.5817004372902563,-1.9734899900857272,1.5067498110274522,0.958760627721417
 07/02  15:30:00,30.85,0.5815599698577371,-4.402897393428639,1.5096720777186496,0.96227971241618
 07/02  15:31:00,30.85833333333333,0.5838882272628574,-7.331485102255195,1.5102894824433193,0.9635255376224456
 07/02  15:32:00,30.86666666666667,0.5834569999089382,-1.67778085307815,1.5108775691590208,0.9647502162391396
 07/02  15:33:00,30.875,0.5832252421215929,-2.500524961384277,1.511436392360702,0.965953769633766
 07/02  15:34:00,30.883333333333336,0.5851529855514156,-8.221544554013331,1.5119660132453223,0.9671362371877906
 07/02  15:35:00,30.89166666666667,0.5859553318159224,-3.4933539797233806,1.5124664994764716,0.968297647329142
 07/02  15:36:00,30.90000000000001,0.5867155980137613,-2.5482615555625405,1.5129379249471395,0.9694380505908317
 07/02  15:37:00,30.90833333333333,0.587076767576988,-5.053149423231123,1.5133803695408468,0.9705574900798064
 07/02  15:38:00,30.916666666666664,0.5895951795144214,-7.14685164559883,1.5137939188913716,0.9716560190623025
 07/02  15:39:00,30.925,0.5895897284452899,-1.8050951963384647,1.5141786641412782,0.9727336996167874
