Date/Time,out_temp
 07/03  13:58:00,29.98
 07/03  13:59:00,29.990000000000006
 07/03  14:00:00,30.0
 07/03  14:01:00,29.99
 07/03  14:02:00,29.98
 07/03  14:03:00,29.97
 07/03  14:04:00,29.96
 07/03  14:05:00,29.95
 07/03  14:06:00,29.94
 07/03  14:07:00,29.93
 07/03  14:08:00,29.92
 07/03  14:09:00,29.91
 07/03  14:10:00,29.9
 07/03  14:11:00,29.89
 07/03  14:12:00,29.88
 07/03  14:13:00,29.87
 07/03  14:14:00,29.86
 07/03  14:15:00,29.85
 07/03  14:16:00,29.84
 07/03  14:17:00,29.83
 07/03  14:18:00,29.82
 07/03  14:19:00,29.81
 07/03  14:20:00,29.800000000000008
 07/03  14:21:00,29.79
 07/03  14:22:00,29.78
 07/03  14:23:00,29.77
 07/03  14:24:00,29.76
 07/03  14:25:00,29.75
 07/03  14:26:00,29.740000000000006
 07/03  14:27:00,29.73
 07/03  14:28:00,29.72
 07/03  14:29:00,29.71
 07/03  14:30:00,29.7
 07/03  14:31:00,29.69
 07/03  14:32:00,29.68
 07/03  14:33:00,29.67
 07/03  14:34:00,29.66
 07/03  14:35:00,29.65
 07/03  14:36:00,29.64
 07/03  14:37:00,29.63
 07/03  14:38:00,29.62
 07/03  14:39:00,29.61
 07/03  14:40:00,29.6
 07/03  14:41:00,29.59
 07/03  14:42:00,29.58
 07/03  14:43:00,29.57
 07/03  14:44:00,29.560000000000006
 07/03  14:45:00,29.55
 07/03  14:46:00,29.54
 07/03  14:47:00,29.53
 07/03  14:48:00,29.52
 07/03  14:49:00,29.51
 07/03  14:50:00,29.5
 07/03  14:51:00,29.49
 07/03  14:52:00,29.48
 07/03  14:53:00,29.47
 07/03  14:54:00,29.46
 07/03  14:55:00,29.45
 07/03  14:56:00,29.44
 07/03  14:57:00,29.43
 07/03  14:58:00,29.42
 07/03  14:59:00,29.41
 07/03  15:00:00,29.4
 07/03  15:01:00,29.4
 07/03  15:02:00,29.4
 07/03  15:03:00,29.4
 07/03  15:04:00,29.4
 07/03  15:05:00,29.4
 07/03  15:06:00,29.400000000000006
 07/03  15:07:00,29.4
 07/03  15:08:00,29.4
 07/03  15:09:00,29.4
 07/03  15:10:00,29.4
 07/03  15:11:00,29.4
 07/03  15:12:00,29.4
 07/03  15:13:00,29.4
 07/03  15:14:00,29.4
 07/03  15:15:00,29.4
 07/03  15:16:00,29.400000000000006
 07/03  15:17:00,29.4
 07/03  15:18:00,29.4
 07/03  15:19:00,29.4
 07/03  15:20:00,29.4
 07/03  15:21:00,29.4
 07/03  15:22:00,29.4
 07/03  15:23:00,29.4
 07/03  15:24:00,29.4
 07/03  15:25:00,29.4
 07/03  15:26:00,29.4
 07/03  15:27:00,29.400000000000006
 07/03  15:28:00,29.4
 07/03  15:29:00,29.4
 07/03  15:30:00,29.4
 07/03  15:31:00,29.4
 07/03  15:32:00,29.4
 07/03  15:33:00,29.4
 07/03  15:34:00,29.4
 07/03  15:35:00,29.4
 07/03  15:36:00,29.4
 07/03  15:37:00,29.4
 07/03  15:38:00,29.4
 07/03  15:39:00,29.4
 07/03  15:40:00,29.4
 07/03  15:41:00,29.4
 07/03  15:42:00,29.4
 07/03  15:43:00,29.4
 07/03  15:44:00,29.4
 07/03  15:45:00,29.4
 07/03  15:46:00,29.4
 07/03  15:47:00,29.4
 07/03  15:48:00,29.4
 07/03  15:49:00,29.4
 07/03  15:50:00,29.4
 07/03  15:51:00,29.4
 07/03  15:52:00,29.4
 07/03  15:53:00,29.4
 07/03  15:54:00,29.4
 07/03  15:55:00,29.4
 07/03  15:56:00,29.4
 07/03  15:57:00,29.4
 07/03  15:58:00,29.4
 07/03  15:59:00,29.4
 07/03  16:00:00,29.4
 07/03  16:01:00,29.41
 07/03  16:02:00,29.42
 07/03  16:03:00,29.43
 07/03  16:04:00,29.44
 07/03  16:05:00,29.45
 07/03  16:06:00,29.46
 07/03  16:07:00,29.47
 07/03  16:08:00,29.48
 07/03  16:09:00,29.49
 07/03  16:10:00,29.5
 07/03  16:11:00,29.51
 07/03  16:12:00,29.52
 07/03  16:13:00,29.53
 07/03  16:14:00,29.54
 07/03  16:15:00,29.55
 07/03  16:16:00,29.560000000000006
 07/03  16:17:00,29.57
 07/03  16:18:00,29.58
 07/03  16:19:00,29.59
 07/03  16:20:00,29.6
 07/03  16:21:00,29.61
 07/03  16:22:00,29.62
 07/03  16:23:00,29.63
 07/03  16:24:00,29.64
 07/03  16:25:00,29.65
 07/03  16:26:00,29.66
 07/03  16:27:00,29.67
 07/03  16:28:00,29.68
 07/03  16:29:00,29.69
 07/03  16:30:00,29.7
 07/03  16:31:00,29.71
 07/03  16:32:00,29.72
 07/03  16:33:00,29.73
 07/03  16:34:00,29.740000000000006
 07/03  16:35:00,29.75
 07/03  16:36:00,29.76
 07/03  16:37:00,29.77
 07/03  16:38:00,29.78
 07/03  16:39:00,29.79
 07/03  16:40:00,29.8
 07/03  16:41:00,29.81
 07/03  16:42:00,29.82
 07/03  16:43:00,29.83
 07/03  16:44:00,29.84
 07/03  16:45:00,29.85
 07/03  16:46:00,29.86
 07/03  16:47:00,29.87
 07/03  16:48:00,29.88
 07/03  16:49:00,29.89
 07/03  16:50:00,29.9
 07/03  16:51:00,29.91
 07/03  16:52:00,29.92
 07/03  16:53:00,29.93
 07/03  16:54:00,29.94
 07/03  16:55:00,29.950000000000006
 07/03  16:56:00,29.96
 07/03  16:57:00,29.970000000000006
 07/03  16:58:00,29.98
 07/03  16:59:00,29.990000000000006
 07/03  17:00:00,30.0
 07/03  17:01:00,29.99
 07/03  17:02:00,29.98
 07/03  17:03:00,29.97
 07/03  17:04:00,29.96
 07/03  17:05:00,29.95
 07/03  17:06:00,29.94
 07/03  17:07:00,29.93
 07/03  17:08:00,29.92
 07/03  17:09:00,29.91
 07/03  17:10:00,29.9
 07/03  17:11:00,29.89
 07/03  17:12:00,29.88
 07/03  17:13:00,29.87
 07/03  17:14:00,29.86
 07/03  17:15:00,29.85
 07/03  17:16:00,29.84
 07/03  17:17:00,29.83
 07/03  17:18:00,29.82
 07/03  17:19:00,29.81
 07/03  17:20:00,29.800000000000008
 07/03  17:21:00,29.79
 07/03  17:22:00,29.78
 07/03  17:23:00,29.77
 07/03  17:24:00,29.76
 07/03  17:25:00,29.75
 07/03  17:26:00,29.740000000000006
 07/03  17:27:00,29.73
 07/03  17:28:00,29.72
 07/03  17:29:00,29.71
 07/03  17:30:00,29.7
 07/03  17:31:00,29.69
 07/03  17:32:00,29.68
 07/03  17:33:00,29.67
 07/03  17:34:00,29.66
 07/03  17:35:00,29.65
 07/03  17:36:00,29.64
 07/03  17:37:00,29.63
 07/03  17:38:00,29.62
 07/03  17:39:00,29.61
 07/03  17:40:00,29.6
 07/03  17:41:00,29.59
 07/03  17:42:00,29.58
 07/03  17:43:00,29.57
 07/03  17:44:00,29.560000000000006
 07/03  17:45:00,29.55
 07/03  17:46:00,29.54
 07/03  17:47:00,29.53
 07/03  17:48:00,29.52
 07/03  17:49:00,29.51
 07/03  17:50:00,29.5
 07/03  17:51:00,29.49
 07/03  17:52:00,29.48
 07/03  17:53:00,29.47
 07/03  17:54:00,29.46
 07/03  17:55:00,29.45
 07/03  17:56:00,29.44
 07/03  17:57:00,29.43
 07/03  17:58:00,29.42
 07/03  17:59:00,29.41
 07/03  18:00:00,29.4
 07/03  18:01:00,29.381666666666664
 07/03  18:02:00,29.36333333333333
 07/03  18:03:00,29.345
 07/03  18:04:00,29.326666666666664
 07/03  18:05:00,29.30833333333333
 07/03  18:06:00,29.29
 07/03  18:07:00,29.271666666666665
 07/03  18:08:00,29.25333333333333
 07/03  18:09:00,29.235
 07/03  18:10:00,29.21666666666667
 07/03  18:11:00,29.19833333333333
 07/03  18:12:00,29.18
 07/03  18:13:00,29.16166666666667
 07/03  18:14:00,29.14333333333333
 07/03  18:15:00,29.125
 07/03  18:16:00,29.10666666666667
 07/03  18:17:00,29.08833333333333
 07/03  18:18:00,29.07
 07/03  18:19:00,29.05166666666667
 07/03  18:20:00,29.033333333333335
 07/03  18:21:00,29.015
 07/03  18:22:00,28.996666666666666
 07/03  18:23:00,28.97833333333333
 07/03  18:24:00,28.96
 07/03  18:25:00,28.94166666666667
 07/03  18:26:00,28.92333333333333
 07/03  18:27:00,28.905
 07/03  18:28:00,28.88666666666667
 07/03  18:29:00,28.86833333333333
 07/03  18:30:00,28.85
 07/03  18:31:00,28.831666666666663
 07/03  18:32:00,28.81333333333333
 07/03  18:33:00,28.795
 07/03  18:34:00,28.776666666666664
 07/03  18:35:00,28.75833333333333
 07/03  18:36:00,28.740000000000006
 07/03  18:37:00,28.721666666666664
 07/03  18:38:00,28.70333333333333
 07/03  18:39:00,28.685
 07/03  18:40:00,28.66666666666667
 07/03  18:41:00,28.64833333333333
 07/03  18:42:00,28.63
 07/03  18:43:00,28.611666666666665
 07/03  18:44:00,28.59333333333333
 07/03  18:45:00,28.575000000000006
 07/03  18:46:00,28.55666666666667
 07/03  18:47:00,28.53833333333333
 07/03  18:48:00,28.52
 07/03  18:49:00,28.50166666666667
 07/03  18:50:00,28.483333333333334
 07/03  18:51:00,28.465
 07/03  18:52:00,28.44666666666667
 07/03  18:53:00,28.428333333333335
 07/03  18:54:00,28.41
 07/03  18:55:00,28.39166666666667
 07/03  18:56:00,28.373333333333335
 07/03  18:57:00,28.355
 07/03  18:58:00,28.33666666666667
 07/03  18:59:00,28.318333333333335
 07/03  19:00:00,28.3
 07/03  19:01:00,28.27333333333333
 07/03  19:02:00,28.24666666666667
 07/03  19:03:00,28.22
 07/03  19:04:00,28.193333333333335
 07/03  19:05:00,28.166666666666664
 07/03  19:06:00,28.14
 07/03  19:07:00,28.11333333333333
 07/03  19:08:00,28.08666666666667
 07/03  19:09:00,28.06
 07/03  19:10:00,28.033333333333335
 07/03  19:11:00,28.00666666666667
 07/03  19:12:00,27.98
 07/03  19:13:00,27.95333333333333
 07/03  19:14:00,27.92666666666667
 07/03  19:15:00,27.900000000000006
 07/03  19:16:00,27.873333333333335
 07/03  19:17:00,27.846666666666664
 07/03  19:18:00,27.82
 07/03  19:19:00,27.793333333333337
 07/03  19:20:00,27.76666666666667
 07/03  19:21:00,27.74
 07/03  19:22:00,27.71333333333333
 07/03  19:23:00,27.68666666666667
 07/03  19:24:00,27.66
 07/03  19:25:00,27.63333333333333
 07/03  19:26:00,27.60666666666667
 07/03  19:27:00,27.580000000000005
 07/03  19:28:00,27.553333333333335
 07/03  19:29:00,27.526666666666664
 07/03  19:30:00,27.5
 07/03  19:31:00,27.473333333333336
 07/03  19:32:00,27.44666666666667
 07/03  19:33:00,27.42
 07/03  19:34:00,27.39333333333333
 07/03  19:35:00,27.36666666666667
 07/03  19:36:00,27.34
 07/03  19:37:00,27.31333333333333
 07/03  19:38:00,27.28666666666667
 07/03  19:39:00,27.26
 07/03  19:40:00,27.233333333333334
 07/03  19:41:00,27.20666666666667
 07/03  19:42:00,27.18
 07/03  19:43:00,27.15333333333333
 07/03  19:44:00,27.126666666666665
 07/03  19:45:00,27.1
 07/03  19:46:00,27.07333333333333
 07/03  19:47:00,27.04666666666667
 07/03  19:48:00,27.02
 07/03  19:49:00,26.99333333333333
 07/03  19:50:00,26.966666666666665
 07/03  19:51:00,26.94
 07/03  19:52:00,26.91333333333333
 07/03  19:53:00,26.886666666666667
 07/03  19:54:00,26.86
 07/03  19:55:00,26.83333333333333
 07/03  19:56:00,26.806666666666665
 07/03  19:57:00,26.78
 07/03  19:58:00,26.75333333333333
 07/03  19:59:00,26.72666666666667
 07/03  20:00:00,26.7
 07/03  20:01:00,26.69
 07/03  20:02:00,26.68
 07/03  20:03:00,26.67
 07/03  20:04:00,26.66
 07/03  20:05:00,26.65
 07/03  20:06:00,26.64
 07/03  20:07:00,26.63
 07/03  20:08:00,26.62
 07/03  20:09:00,26.61
 07/03  20:10:00,26.6
 07/03  20:11:00,26.59
 07/03  20:12:00,26.58
 07/03  20:13:00,26.57
 07/03  20:14:00,26.56
 07/03  20:15:00,26.55
 07/03  20:16:00,26.540000000000006
 07/03  20:17:00,26.53
 07/03  20:18:00,26.52
 07/03  20:19:00,26.51
 07/03  20:20:00,26.5
 07/03  20:21:00,26.490000000000006
 07/03  20:22:00,26.48
 07/03  20:23:00,26.47
 07/03  20:24:00,26.46
 07/03  20:25:00,26.45
 07/03  20:26:00,26.44
 07/03  20:27:00,26.43
 07/03  20:28:00,26.42
 07/03  20:29:00,26.41
 07/03  20:30:00,26.4
 07/03  20:31:00,26.39
 07/03  20:32:00,26.38
 07/03  20:33:00,26.37
 07/03  20:34:00,26.36
 07/03  20:35:00,26.35
 07/03  20:36:00,26.34
 07/03  20:37:00,26.330000000000005
 07/03  20:38:00,26.32
 07/03  20:39:00,26.31
 07/03  20:40:00,26.3
 07/03  20:41:00,26.29
 07/03  20:42:00,26.28
 07/03  20:43:00,26.270000000000003
 07/03  20:44:00,26.26
 07/03  20:45:00,26.250000000000004
 07/03  20:46:00,26.240000000000006
 07/03  20:47:00,26.23
 07/03  20:48:00,26.220000000000006
 07/03  20:49:00,26.21
 07/03  20:50:00,26.200000000000006
 07/03  20:51:00,26.19000000000001
 07/03  20:52:00,26.18
 07/03  20:53:00,26.17
 07/03  20:54:00,26.16
 07/03  20:55:00,26.150000000000006
 07/03  20:56:00,26.140000000000004
 07/03  20:57:00,26.130000000000006
 07/03  20:58:00,26.12
 07/03  20:59:00,26.11
 07/03  21:00:00,26.1
 07/03  21:01:00,26.091666666666665
 07/03  21:02:00,26.08333333333333
 07/03  21:03:00,26.075000000000006
 07/03  21:04:00,26.06666666666667
 07/03  21:05:00,26.05833333333333
 07/03  21:06:00,26.050000000000008
 07/03  21:07:00,26.04166666666667
 07/03  21:08:00,26.033333333333335
 07/03  21:09:00,26.025000000000006
 07/03  21:10:00,26.01666666666667
 07/03  21:11:00,26.00833333333333
 07/03  21:12:00,26.000000000000004
 07/03  21:13:00,25.99166666666667
 07/03  21:14:00,25.98333333333333
 07/03  21:15:00,25.975
 07/03  21:16:00,25.966666666666676
 07/03  21:17:00,25.958333333333336
 07/03  21:18:00,25.95
 07/03  21:19:00,25.94166666666667
 07/03  21:20:00,25.933333333333334
 07/03  21:21:00,25.925
 07/03  21:22:00,25.91666666666667
 07/03  21:23:00,25.90833333333334
 07/03  21:24:00,25.900000000000006
 07/03  21:25:00,25.89166666666667
 07/03  21:26:00,25.88333333333333
 07/03  21:27:00,25.875000000000004
 07/03  21:28:00,25.86666666666667
 07/03  21:29:00,25.858333333333334
 07/03  21:30:00,25.85
 07/03  21:31:00,25.84166666666667
 07/03  21:32:00,25.833333333333336
 07/03  21:33:00,25.825000000000006
 07/03  21:34:00,25.81666666666667
 07/03  21:35:00,25.808333333333334
 07/03  21:36:00,25.8
 07/03  21:37:00,25.79166666666667
 07/03  21:38:00,25.78333333333334
 07/03  21:39:00,25.775
 07/03  21:40:00,25.76666666666667
 07/03  21:41:00,25.758333333333336
 07/03  21:42:00,25.75
 07/03  21:43:00,25.74166666666667
 07/03  21:44:00,25.733333333333334
 07/03  21:45:00,25.725
 07/03  21:46:00,25.71666666666667
 07/03  21:47:00,25.708333333333336
 07/03  21:48:00,25.700000000000006
 07/03  21:49:00,25.69166666666667
 07/03  21:50:00,25.683333333333334
 07/03  21:51:00,25.675000000000008
 07/03  21:52:00,25.66666666666667
 07/03  21:53:00,25.658333333333335
 07/03  21:54:00,25.650000000000006
 07/03  21:55:00,25.64166666666667
 07/03  21:56:00,25.63333333333333
 07/03  21:57:00,25.625
 07/03  21:58:00,25.61666666666667
 07/03  21:59:00,25.608333333333334
 07/03  22:00:00,25.6
 07/03  22:01:00,25.58
 07/03  22:02:00,25.560000000000006
 07/03  22:03:00,25.54
 07/03  22:04:00,25.52
 07/03  22:05:00,25.5
 07/03  22:06:00,25.480000000000004
 07/03  22:07:00,25.46
 07/03  22:08:00,25.44
 07/03  22:09:00,25.42
 07/03  22:10:00,25.400000000000006
 07/03  22:11:00,25.38
 07/03  22:12:00,25.360000000000007
 07/03  22:13:00,25.34
 07/03  22:14:00,25.32
 07/03  22:15:00,25.300000000000008
 07/03  22:16:00,25.28
 07/03  22:17:00,25.26
 07/03  22:18:00,25.24
 07/03  22:19:00,25.220000000000006
 07/03  22:20:00,25.200000000000006
 07/03  22:21:00,25.18
 07/03  22:22:00,25.16
 07/03  22:23:00,25.14
 07/03  22:24:00,25.12
 07/03  22:25:00,25.1
 07/03  22:26:00,25.08
 07/03  22:27:00,25.060000000000006
 07/03  22:28:00,25.04
 07/03  22:29:00,25.02
 07/03  22:30:00,25.0
 07/03  22:31:00,24.98
 07/03  22:32:00,24.96
 07/03  22:33:00,24.94
 07/03  22:34:00,24.92
 07/03  22:35:00,24.9
 07/03  22:36:00,24.880000000000006
 07/03  22:37:00,24.86
 07/03  22:38:00,24.84
 07/03  22:39:00,24.82
 07/03  22:40:00,24.8
 07/03  22:41:00,24.78
 07/03  22:42:00,24.76
 07/03  22:43:00,24.74
 07/03  22:44:00,24.72
 07/03  22:45:00,24.7
 07/03  22:46:00,24.68
 07/03  22:47:00,24.66
 07/03  22:48:00,24.64
 07/03  22:49:00,24.62
 07/03  22:50:00,24.6
 07/03  22:51:00,24.58
 07/03  22:52:00,24.56
 07/03  22:53:00,24.54
 07/03  22:54:00,24.52
 07/03  22:55:00,24.5
 07/03  22:56:00,24.48
 07/03  22:57:00,24.46
 07/03  22:58:00,24.44
 07/03  22:59:00,24.42
 07/03  23:00:00,24.4
 07/03  23:01:00,24.39166666666667
 07/03  23:02:00,24.38333333333333
 07/03  23:03:00,24.375
 07/03  23:04:00,24.36666666666667
 07/03  23:05:00,24.35833333333333
 07/03  23:06:00,24.35
 07/03  23:07:00,24.341666666666665
 07/03  23:08:00,24.33333333333333
 07/03  23:09:00,24.325
 07/03  23:10:00,24.31666666666667
 07/03  23:11:00,24.30833333333333
 07/03  23:12:00,24.3
 07/03  23:13:00,24.291666666666664
 07/03  23:14:00,24.28333333333333
 07/03  23:15:00,24.275
 07/03  23:16:00,24.26666666666667
 07/03  23:17:00,24.25833333333333
 07/03  23:18:00,24.25
 07/03  23:19:00,24.241666666666664
 07/03  23:20:00,24.233333333333334
 07/03  23:21:00,24.225
 07/03  23:22:00,24.21666666666666
 07/03  23:23:00,24.208333333333336
 07/03  23:24:00,24.2
 07/03  23:25:00,24.191666666666666
 07/03  23:26:00,24.18333333333333
 07/03  23:27:00,24.175
 07/03  23:28:00,24.166666666666664
 07/03  23:29:00,24.15833333333333
 07/03  23:30:00,24.15
 07/03  23:31:00,24.14166666666667
 07/03  23:32:00,24.13333333333333
 07/03  23:33:00,24.125
 07/03  23:34:00,24.11666666666667
 07/03  23:35:00,24.10833333333333
 07/03  23:36:00,24.1
 07/03  23:37:00,24.091666666666665
 07/03  23:38:00,24.08333333333333
 07/03  23:39:00,24.075
 07/03  23:40:00,24.06666666666667
 07/03  23:41:00,24.05833333333333
 07/03  23:42:00,24.05
 07/03  23:43:00,24.04166666666667
 07/03  23:44:00,24.03333333333333
 07/03  23:45:00,24.025
 07/03  23:46:00,24.01666666666667
 07/03  23:47:00,24.00833333333333
 07/03  23:48:00,24.0
 07/03  23:49:00,23.991666666666664
 07/03  23:50:00,23.983333333333334
 07/03  23:51:00,23.975
 07/03  23:52:00,23.966666666666665
 07/03  23:53:00,23.95833333333333
 07/03  23:54:00,23.95
 07/03  23:55:00,23.94166666666667
 07/03  23:56:00,23.93333333333333
 07/03  23:57:00,23.925
 07/03  23:58:00,23.916666666666664
 07/03  23:59:00,23.90833333333333
 07/03  24:00:00,23.9
 07/04  00:01:00,23.881666666666664
 07/04  00:02:00,23.86333333333333
 07/04  00:03:00,23.845
 07/04  00:04:00,23.826666666666664
 07/04  00:05:00,23.80833333333333
 07/04  00:06:00,23.79
 07/04  00:07:00,23.771666666666665
 07/04  00:08:00,23.75333333333333
 07/04  00:09:00,23.735
 07/04  00:10:00,23.71666666666667
 07/04  00:11:00,23.69833333333333
 07/04  00:12:00,23.68
 07/04  00:13:00,23.66166666666667
 07/04  00:14:00,23.64333333333333
 07/04  00:15:00,23.625
 07/04  00:16:00,23.60666666666667
 07/04  00:17:00,23.588333333333335
 07/04  00:18:00,23.57
 07/04  00:19:00,23.55166666666667
 07/04  00:20:00,23.53333333333333
 07/04  00:21:00,23.515
 07/04  00:22:00,23.496666666666666
 07/04  00:23:00,23.47833333333333
 07/04  00:24:00,23.46
 07/04  00:25:00,23.441666666666666
 07/04  00:26:00,23.42333333333333
 07/04  00:27:00,23.405
 07/04  00:28:00,23.38666666666667
 07/04  00:29:00,23.36833333333333
 07/04  00:30:00,23.35
 07/04  00:31:00,23.331666666666663
 07/04  00:32:00,23.31333333333333
 07/04  00:33:00,23.295
 07/04  00:34:00,23.276666666666664
 07/04  00:35:00,23.25833333333333
 07/04  00:36:00,23.240000000000006
 07/04  00:37:00,23.221666666666664
 07/04  00:38:00,23.20333333333333
 07/04  00:39:00,23.185
 07/04  00:40:00,23.166666666666664
 07/04  00:41:00,23.14833333333333
 07/04  00:42:00,23.13
 07/04  00:43:00,23.111666666666665
 07/04  00:44:00,23.09333333333333
 07/04  00:45:00,23.075000000000006
 07/04  00:46:00,23.056666666666665
 07/04  00:47:00,23.03833333333333
 07/04  00:48:00,23.02
 07/04  00:49:00,23.00166666666667
 07/04  00:50:00,22.98333333333333
 07/04  00:51:00,22.965
 07/04  00:52:00,22.94666666666667
 07/04  00:53:00,22.928333333333335
 07/04  00:54:00,22.91
 07/04  00:55:00,22.89166666666667
 07/04  00:56:00,22.873333333333335
 07/04  00:57:00,22.855
 07/04  00:58:00,22.83666666666667
 07/04  00:59:00,22.81833333333333
 07/04  01:00:00,22.8
 07/04  01:01:00,22.8
 07/04  01:02:00,22.8
 07/04  01:03:00,22.8
 07/04  01:04:00,22.8
 07/04  01:05:00,22.8
 07/04  01:06:00,22.8
 07/04  01:07:00,22.8
 07/04  01:08:00,22.8
 07/04  01:09:00,22.8
 07/04  01:10:00,22.8
 07/04  01:11:00,22.8
 07/04  01:12:00,22.800000000000008
 07/04  01:13:00,22.8
 07/04  01:14:00,22.8
 07/04  01:15:00,22.8
 07/04  01:16:00,22.800000000000008
 07/04  01:17:00,22.8
 07/04  01:18:00,22.8
 07/04  01:19:00,22.8
 07/04  01:20:00,22.800000000000008
 07/04  01:21:00,22.8
 07/04  01:22:00,22.8
 07/04  01:23:00,22.8
 07/04  01:24:00,22.8
 07/04  01:25:00,22.8
 07/04  01:26:00,22.8
 07/04  01:27:00,22.8
 07/04  01:28:00,22.8
 07/04  01:29:00,22.8
 07/04  01:30:00,22.8
 07/04  01:31:00,22.8
 07/04  01:32:00,22.8
 07/04  01:33:00,22.8
 07/04  01:34:00,22.8
 07/04  01:35:00,22.8
 07/04  01:36:00,22.8
 07/04  01:37:00,22.8
 07/04  01:38:00,22.8
 07/04  01:39:00,22.8
 07/04  01:40:00,22.8
 07/04  01:41:00,22.8
 07/04  01:42:00,22.8
 07/04  01:43:00,22.8
 07/04  01:44:00,22.8
 07/04  01:45:00,22.8
 07/04  01:46:00,22.8
 07/04  01:47:00,22.8
 07/04  01:48:00,22.8
 07/04  01:49:00,22.8
 07/04  01:50:00,22.8
 07/04  01:51:00,22.8
 07/04  01:52:00,22.8
 07/04  01:53:00,22.8
 07/04  01:54:00,22.8
 07/04  01:55:00,22.8
 07/04  01:56:00,22.8
 07/04  01:57:00,22.8
 07/04  01:58:00,22.8
 07/04  01:59:00,22.8
 07/04  02:00:00,22.8
 07/04  02:01:00,22.78166666666667
 07/04  02:02:00,22.763333333333332
 07/04  02:03:00,22.745
 07/04  02:04:00,22.72666666666667
 07/04  02:05:00,22.70833333333333
 07/04  02:06:00,22.69
 07/04  02:07:00,22.67166666666667
 07/04  02:08:00,22.653333333333336
 07/04  02:09:00,22.635
 07/04  02:10:00,22.61666666666667
 07/04  02:11:00,22.59833333333333
 07/04  02:12:00,22.580000000000005
 07/04  02:13:00,22.56166666666667
 07/04  02:14:00,22.54333333333333
 07/04  02:15:00,22.525000000000006
 07/04  02:16:00,22.50666666666667
 07/04  02:17:00,22.48833333333333
 07/04  02:18:00,22.47
 07/04  02:19:00,22.45166666666667
 07/04  02:20:00,22.433333333333334
 07/04  02:21:00,22.415
 07/04  02:22:00,22.396666666666665
 07/04  02:23:00,22.37833333333333
 07/04  02:24:00,22.36
 07/04  02:25:00,22.341666666666665
 07/04  02:26:00,22.32333333333333
 07/04  02:27:00,22.305
 07/04  02:28:00,22.28666666666667
 07/04  02:29:00,22.26833333333333
 07/04  02:30:00,22.25
 07/04  02:31:00,22.23166666666667
 07/04  02:32:00,22.21333333333333
 07/04  02:33:00,22.195
 07/04  02:34:00,22.17666666666667
 07/04  02:35:00,22.15833333333333
 07/04  02:36:00,22.14
 07/04  02:37:00,22.12166666666667
 07/04  02:38:00,22.10333333333333
 07/04  02:39:00,22.085
 07/04  02:40:00,22.06666666666667
 07/04  02:41:00,22.04833333333333
 07/04  02:42:00,22.03
 07/04  02:43:00,22.01166666666667
 07/04  02:44:00,21.99333333333333
 07/04  02:45:00,21.975
 07/04  02:46:00,21.95666666666667
 07/04  02:47:00,21.93833333333333
 07/04  02:48:00,21.92
 07/04  02:49:00,21.901666666666664
 07/04  02:50:00,21.88333333333333
 07/04  02:51:00,21.865000000000006
 07/04  02:52:00,21.84666666666667
 07/04  02:53:00,21.82833333333333
 07/04  02:54:00,21.810000000000006
 07/04  02:55:00,21.79166666666667
 07/04  02:56:00,21.77333333333333
 07/04  02:57:00,21.755
 07/04  02:58:00,21.736666666666668
 07/04  02:59:00,21.71833333333333
 07/04  03:00:00,21.7
 07/04  03:01:00,21.69
 07/04  03:02:00,21.68
 07/04  03:03:00,21.67
 07/04  03:04:00,21.66
 07/04  03:05:00,21.65
 07/04  03:06:00,21.64
 07/04  03:07:00,21.63
 07/04  03:08:00,21.62
 07/04  03:09:00,21.61
 07/04  03:10:00,21.6
 07/04  03:11:00,21.59
 07/04  03:12:00,21.58
 07/04  03:13:00,21.57
 07/04  03:14:00,21.56
 07/04  03:15:00,21.55
 07/04  03:16:00,21.54
 07/04  03:17:00,21.53
 07/04  03:18:00,21.52
 07/04  03:19:00,21.51
 07/04  03:20:00,21.5
 07/04  03:21:00,21.490000000000006
 07/04  03:22:00,21.48
 07/04  03:23:00,21.470000000000006
 07/04  03:24:00,21.46
 07/04  03:25:00,21.45
 07/04  03:26:00,21.44
 07/04  03:27:00,21.43
 07/04  03:28:00,21.42
 07/04  03:29:00,21.41
 07/04  03:30:00,21.4
 07/04  03:31:00,21.39
 07/04  03:32:00,21.380000000000006
 07/04  03:33:00,21.37
 07/04  03:34:00,21.36
 07/04  03:35:00,21.35
 07/04  03:36:00,21.34
 07/04  03:37:00,21.33
 07/04  03:38:00,21.32
 07/04  03:39:00,21.310000000000006
 07/04  03:40:00,21.3
 07/04  03:41:00,21.29
 07/04  03:42:00,21.28
 07/04  03:43:00,21.27
 07/04  03:44:00,21.26
 07/04  03:45:00,21.25
 07/04  03:46:00,21.240000000000006
 07/04  03:47:00,21.230000000000004
 07/04  03:48:00,21.220000000000006
 07/04  03:49:00,21.21
 07/04  03:50:00,21.200000000000006
 07/04  03:51:00,21.19
 07/04  03:52:00,21.18
 07/04  03:53:00,21.17
 07/04  03:54:00,21.16
 07/04  03:55:00,21.150000000000006
 07/04  03:56:00,21.14
 07/04  03:57:00,21.130000000000006
 07/04  03:58:00,21.12
 07/04  03:59:00,21.110000000000007
 07/04  04:00:00,21.1
 07/04  04:01:00,21.091666666666672
 07/04  04:02:00,21.083333333333336
 07/04  04:03:00,21.075000000000006
 07/04  04:04:00,21.066666666666674
 07/04  04:05:00,21.058333333333334
